# {"t_start": 1618171205.852131, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,886.358559
-50.0,50,890.121096
-50.0,50,894.134451
-50.0,50,894.523738
-50.0,50,894.871932
-50.0,50,895.363517
-50.0,50,895.725082
-50.0,50,896.064267
-50.0,50,896.512438
-50.0,50,896.865405
-50.0,50,897.19603
-50.0,50,897.495162
-50.0,50,897.926239
-50.0,50,902.027938
-50.0,50,905.994534
-50.0,50,910.095956
-50.0,50,914.188165
-50.0,50,918.124754
-50.0,50,922.323965
-50.0,50,926.38958
-50.0,50,930.101084
-50.0,50,934.133523
-50.0,50,937.962959
-50.0,50,941.998564
-50.0,50,946.05073
-50.0,50,950.260838
-50.0,50,954.635952
-50.0,50,958.64705
-50.0,50,962.670093
-50.0,50,966.835696
-50.0,50,970.800098
-50.0,50,974.769654
-8.0,50,978.933004
-50.0,50,982.850113
-50.0,50,986.575654
-50.0,50,990.677835
-50.0,50,995.482825
-50.0,50,999.841768
-50.0,50,1004.301572
-50.0,50,1008.479189
0.0,50,1012.864135
-50.0,50,1017.956954
-50.0,50,1025.511181
-50.0,50,1034.697365
-50.0,50,1042.013695
-50.0,50,1047.857433
-50.0,50,1053.211198
-50.0,50,1058.836421
-50.0,50,1064.843781
-50.0,50,1070.775056
-50.0,50,1076.329592
-50.0,50,1082.275241
-50.0,50,1087.829289
-50.0,50,1093.772837
-50.0,50,1099.371174
0.0,50,1104.970973
-50.0,50,1110.004868
-50.0,50,1115.065561
-50.0,50,1120.48109
0.0,50,1125.802615
-50.0,50,1131.552344
-50.0,50,1136.804915
-50.0,50,1142.139011
-50.0,50,1142.621919
-50.0,50,1143.132598
-50.0,50,1143.597678
-50.0,50,1144.089312
-50.0,50,1144.541601
-50.0,50,1145.120548
-50.0,50,1145.597446
-50.0,50,1146.074527
-50.0,50,1146.464984
-50.0,50,1147.053963
-50.0,50,1152.683592
-50.0,50,1158.094475
-50.0,50,1163.456296
-50.0,50,1168.417765
-50.0,50,1173.751211
0.0,50,1178.834589
-50.0,50,1184.148319
-50.0,50,1189.589969
-50.0,50,1194.774759
-50.0,50,1199.883287
-50.0,50,1205.152179
-50.0,50,1210.618306
-50.0,50,1215.927232
-50.0,50,1221.421951
-50.0,50,1226.708447
-50.0,50,1232.12239
-50.0,50,1237.066329
-50.0,50,1242.38769
-50.0,50,1247.830816
-50.0,50,1253.518153
-50.0,50,1259.751091
-50.0,50,1265.175137
-50.0,50,1270.337576
-50.0,50,1275.71385
-50.0,50,1281.285177
-50.0,50,1286.544393
-50.0,50,1291.984334
-50.0,50,1297.249526
-50.0,50,1302.227611
-50.0,50,1307.525814
-50.0,50,1313.121311
0.0,50,1318.636851
-50.0,50,1324.131732
-50.0,50,1329.549634
-50.0,50,1335.071551
-50.0,50,1340.33744
-50.0,50,1345.556494
-50.0,50,1351.093898
-50.0,50,1356.664016
-50.0,50,1362.156852
-50.0,50,1368.810538
-50.0,50,1374.543206
-50.0,50,1380.262271
-50.0,50,1385.807201
-50.0,50,1391.265698
-50.0,50,1396.975613
-50.0,50,1402.468946
-50.0,50,1408.072195
-50.0,50,1413.441269
-50.0,50,1418.981269
-50.0,50,1419.49218
-50.0,50,1419.979394
-50.0,50,1420.412741
-50.0,50,1420.918796
-50.0,50,1421.379951
-50.0,50,1421.837004
-50.0,50,1422.295089
-50.0,50,1422.765981
-50.0,50,1423.218936
-50.0,50,1424.254066
-50.0,50,1429.836781
-50.0,50,1435.368549
-50.0,50,1440.833984
-50.0,50,1446.228872
-50.0,50,1451.677111
-50.0,50,1457.048476
0.0,50,1462.114893
-50.0,50,1467.700415
-50.0,50,1472.744237
-50.0,50,1478.200902
-44.0,50,1483.385849
-50.0,50,1488.941663
-50.0,50,1494.305282
-50.0,50,1499.553517
-50.0,50,1504.928292
-50.0,50,1510.256768
-50.0,50,1515.696847
-50.0,50,1521.236711
-50.0,50,1526.652429
-50.0,50,1532.087765
-50.0,50,1537.233654
-50.0,50,1542.579463
-50.0,50,1548.250561
-50.0,50,1553.822136
-50.0,50,1559.535499
-50.0,50,1564.855156
0.0,50,1570.327472
-50.0,50,1575.224575
-50.0,50,1580.695611
-50.0,50,1586.099964
-50.0,50,1591.735152
-50.0,50,1597.146033
-50.0,50,1602.634111
-50.0,50,1608.21031
-50.0,50,1613.481671
-50.0,50,1618.827552
-50.0,50,1624.199732
-50.0,50,1629.658434
-50.0,50,1635.400424
-50.0,50,1640.688557
-50.0,50,1645.828809
-50.0,50,1651.201728
-50.0,50,1656.805469
-50.0,50,1661.848654
-50.0,50,1667.629736
-50.0,50,1673.188672
0.0,50,1678.514741
-50.0,50,1684.551924
-50.0,50,1691.171511
-50.0,50,1697.180794
-50.0,50,1697.657755
-50.0,50,1698.27107
-50.0,50,1698.708265
-50.0,50,1699.285193
-50.0,50,1699.750092
-50.0,50,1700.184463
-50.0,50,1700.657737
-50.0,50,1701.13468
-50.0,50,1701.554766
-50.0,50,1702.19581
-50.0,50,1707.428337
-50.0,50,1712.257456
-50.0,50,1717.505859
-50.0,50,1722.367397
-50.0,50,1727.551864
-50.0,50,1733.579018
-50.0,50,1739.600616
-50.0,50,1745.58044
-50.0,50,1751.711041
-50.0,50,1757.112571
0.0,50,1762.836964
-50.0,50,1768.423974
-50.0,50,1774.369151
-50.0,50,1779.921048
-50.0,50,1785.55981
-50.0,50,1790.888535
-50.0,50,1796.434249
-50.0,50,1801.811853
-50.0,50,1807.328131
-50.0,50,1812.661898
-50.0,50,1818.122859
-50.0,50,1823.46372
-50.0,50,1829.088245
-50.0,50,1834.646684
-50.0,50,1840.000851
-50.0,50,1845.111962
-50.0,50,1850.105698
-50.0,50,1855.413192
0.0,50,1860.663625
-50.0,50,1866.158185
-50.0,50,1871.522201
-50.0,50,1876.807587
-50.0,50,1882.248991
-50.0,50,1887.498762
-50.0,50,1893.120453
-50.0,50,1898.317699
-50.0,50,1903.481131
-50.0,50,1908.91256
-50.0,50,1914.121355
-50.0,50,1919.506294
-50.0,50,1925.149696
-50.0,50,1930.857151
-50.0,50,1935.937741
-50.0,50,1941.037568
-50.0,50,1946.56984
-50.0,50,1952.14234
-50.0,50,1958.142983
-50.0,50,1963.428496
-50.0,50,1969.001267
-50.0,50,1974.630419
-50.0,50,1975.099408
-50.0,50,1975.546586
-50.0,50,1976.008806
-50.0,50,1976.447799
-50.0,50,1976.985274
-50.0,50,1977.509994
-50.0,50,1978.005969
-50.0,50,1978.501147
-50.0,50,1979.02897
-50.0,50,1979.483484
-50.0,50,1984.996806
-50.0,50,1990.488568
-50.0,50,1995.907164
-50.0,50,2001.267393
-50.0,50,2006.72295
-50.0,50,2011.507276
-50.0,50,2017.046081
-50.0,50,2022.267359
-39.0,50,2027.66026
-50.0,50,2032.705053
-37.0,50,2037.988357
-50.0,50,2043.270554
-50.0,50,2048.837252
-50.0,50,2053.903868
-50.0,50,2059.600274
-50.0,50,2068.106636
-50.0,50,2072.512085
-50.0,50,2077.097088
-50.0,50,2081.491701
-50.0,50,2085.743244
-50.0,50,2090.049335
-50.0,50,2093.83844
-44.0,50,2098.238145
-48.0,50,2102.438599
-46.0,50,2107.01333
-50.0,50,2112.492344
-50.0,50,2117.530193
-50.0,50,2122.023646
-50.0,50,2126.06472
-50.0,50,2130.3897
-50.0,50,2134.712477
-50.0,50,2139.086195
-50.0,50,2143.379964
-50.0,50,2147.947339
-45.0,50,2152.394162
-50.0,50,2156.586827
-50.0,50,2161.217896
-50.0,50,2166.112252
-50.0,50,2170.503382
-50.0,50,2175.303383
-50.0,50,2179.832377
-50.0,50,2184.229707
-50.0,50,2188.634541
-50.0,50,2192.968296
-50.0,50,2197.453235
-50.0,50,2201.84875
-50.0,50,2205.995197
-50.0,50,2210.375674
-50.0,50,2214.812596
-50.0,50,2219.301817
-50.0,50,2219.849158
-50.0,50,2220.38999
-50.0,50,2220.87001
-50.0,50,2221.267692
-50.0,50,2221.754359
-50.0,50,2222.203297
-50.0,50,2222.56866
-50.0,50,2222.944186
-50.0,50,2223.40287
-50.0,50,2223.881001
-50.0,50,2228.186406
-50.0,50,2232.644216
0.0,50,2236.980364
-50.0,50,2241.567058
-50.0,50,2246.129248
-50.0,50,2252.409937
-50.0,50,2258.286401
-50.0,50,2263.852197
0.0,50,2269.657721
-50.0,50,2275.384927
-50.0,50,2281.061328
-50.0,50,2286.983497
-50.0,50,2292.936012
-50.0,50,2298.684708
-50.0,50,2304.713672
-41.0,50,2310.460632
-50.0,50,2316.575792
-50.0,50,2321.465096
-50.0,50,2326.125261
-50.0,50,2330.992759
-50.0,50,2335.739917
-50.0,50,2339.882318
0.0,50,2344.321049
-50.0,50,2348.15963
-50.0,50,2352.79826
-50.0,50,2357.65668
-50.0,50,2361.91722
-50.0,50,2366.404289
-47.0,50,2370.950462
-50.0,50,2374.990852
-47.0,50,2379.247627
-50.0,50,2383.742597
-50.0,50,2388.026304
-50.0,50,2392.357861
-50.0,50,2396.569009
-50.0,50,2400.621091
-50.0,50,2404.711018
-50.0,50,2408.934056
-50.0,50,2412.942521
-50.0,50,2417.316078
-50.0,50,2421.324323
-50.0,50,2425.369503
-50.0,50,2429.188851
-50.0,50,2433.392028
-50.0,50,2437.589274
-41.0,50,2441.718656
-46.0,50,2446.063131
-50.0,50,2450.66146
-50.0,50,2456.56074
-50.0,50,2462.522893
-50.0,50,2463.045615
-50.0,50,2463.553332
-46.0,50,2464.05113
-50.0,50,2464.752645
-50.0,50,2465.391545
-25.0,50,2466.260267
-50.0,50,2466.830447
-50.0,50,2467.420359
-50.0,50,2467.843027
-50.0,50,2468.295579
-50.0,50,2474.119844
-50.0,50,2479.785705
-50.0,50,2485.179539
-50.0,50,2491.067692
-50.0,50,2497.230662
-50.0,50,2502.978515
-50.0,50,2508.584252
-50.0,50,2514.054042
-50.0,50,2519.702976
-50.0,50,2525.236536
-50.0,50,2530.548782
-50.0,50,2536.588638
-50.0,50,2543.666793
-50.0,50,2550.565434
-50.0,50,2558.700941
-50.0,50,2567.437756
-50.0,50,2574.563672
0.0,50,2581.221518
-50.0,50,2588.580435
-50.0,50,2596.91895
-24.0,50,2603.890523
-50.0,50,2610.89199
-50.0,50,2617.674704
-50.0,50,2623.798269
-50.0,50,2629.982765
-50.0,50,2635.810025
-50.0,50,2642.468704
-50.0,50,2647.924935
-50.0,50,2652.674831
-50.0,50,2657.258979
-50.0,50,2661.846082
-50.0,50,2666.099939
-28.0,50,2670.665618
-49.0,50,2674.984444
-50.0,50,2679.328427
-50.0,50,2683.639183
-50.0,50,2688.073966
-50.0,50,2692.596155
-50.0,50,2696.949875
-50.0,50,2701.291563
-50.0,50,2705.818146
0.0,50,2710.183194
-50.0,50,2714.343814
-50.0,50,2718.668668
-50.0,50,2723.00433
-50.0,50,2727.24277
0.0,50,2731.716345
-50.0,50,2738.16145
-50.0,50,2743.142587
-50.0,50,2747.174053
-50.0,50,2747.6888
-50.0,50,2748.175645
-50.0,50,2748.531141
-50.0,50,2748.940166
-50.0,50,2749.458133
-50.0,50,2749.975011
-50.0,50,2750.33727
-50.0,50,2750.792564
-50.0,50,2751.24255
-50.0,50,2751.705519
-50.0,50,2755.913136
-50.0,50,2759.761504
-50.0,50,2764.093399
-50.0,50,2768.417814
-50.0,50,2772.7875
-50.0,50,2777.065097
-50.0,50,2781.472382
-50.0,50,2785.718705
-50.0,50,2790.204381
-43.0,50,2794.52767
-50.0,50,2798.75035
-50.0,50,2803.117906
-50.0,50,2807.342602
-50.0,50,2811.827332
-50.0,50,2815.670603
-50.0,50,2819.766664
-50.0,50,2823.665024
-48.0,50,2827.806803
-50.0,50,2832.200276
-50.0,50,2836.564357
-49.0,50,2840.97446
-50.0,50,2845.057723
-50.0,50,2849.085248
-13.0,50,2853.241939
-50.0,50,2857.593381
-50.0,50,2862.005852
-50.0,50,2866.343402
-47.0,50,2871.171334
-50.0,50,2875.714298
-50.0,50,2879.490272
-50.0,50,2885.348417
0.0,50,2891.954076
-50.0,50,2896.784907
-50.0,50,2902.181434
-50.0,50,2906.742654
-50.0,50,2911.011717
-24.0,50,2917.106888
-50.0,50,2921.244016
-50.0,50,2925.563504
-50.0,50,2929.890927
-50.0,50,2934.286122
-50.0,50,2938.632655
-50.0,50,2942.945548
-50.0,50,2947.262414
-50.0,50,2951.694516
-50.0,50,2955.803622
-50.0,50,2960.222481
-50.0,50,2964.784148
-50.0,50,2968.995253
-50.0,50,2973.335005
-50.0,50,2973.780438
-50.0,50,2974.179574
-50.0,50,2974.59924
-50.0,50,2975.068968
-50.0,50,2975.434012
-50.0,50,2975.875078
-50.0,50,2976.373702
-48.0,50,2976.781585
-50.0,50,2977.147146
-50.0,50,2978.193441
-50.0,50,2982.542338
-50.0,50,2986.60501
-50.0,50,2990.658978
0.0,50,2994.907542
-50.0,50,2999.081734
-50.0,50,3003.172633
-50.0,50,3007.265238
-50.0,50,3013.877119
-50.0,50,3019.50497
-50.0,50,3025.529836
-50.0,50,3031.358404
-50.0,50,3036.899639
-50.0,50,3042.748538
-50.0,50,3048.791063
-50.0,50,3054.871012
-50.0,50,3061.437626
-48.0,50,3066.976408
-50.0,50,3072.574906
0.0,50,3077.98274
-50.0,50,3083.79789
-50.0,50,3089.436046
-48.0,50,3094.966796
0.0,50,3100.385718
-50.0,50,3105.876364
-47.0,50,3111.414508
-50.0,50,3117.153547
-50.0,50,3122.458806
-50.0,50,3127.988019
-50.0,50,3133.375661
-50.0,50,3138.635903
-50.0,50,3144.063491
-45.0,50,3149.78027
-50.0,50,3155.082789
-50.0,50,3160.268414
-50.0,50,3165.504095
-50.0,50,3171.357681
-50.0,50,3176.848566
-26.0,50,3182.457294
-50.0,50,3188.021055
-50.0,50,3193.397431
-50.0,50,3198.605972
-50.0,50,3203.853482
-50.0,50,3209.205381
-50.0,50,3214.705949
0.0,50,3220.169097
-50.0,50,3225.72798
-50.0,50,3231.079659
-45.0,50,3236.455066
-40.0,50,3242.034146
-7.0,50,3247.676705
-50.0,50,3248.187783
-50.0,50,3248.759462
-29.0,50,3249.281961
-50.0,50,3249.762612
-50.0,50,3250.254158
-50.0,50,3250.898266
-9.0,50,3251.397099
-46.0,50,3251.948339
-50.0,50,3252.429308
-50.0,50,3253.172941
-50.0,50,3258.582744
-45.0,50,3265.761149
0.0,50,3271.538074
-50.0,50,3276.879022
0.0,50,3282.215506
-50.0,50,3287.666887
0.0,50,3293.026305
-6.0,50,3298.90891
-50.0,50,3304.523011
-50.0,50,3310.156788
-50.0,50,3315.635101
-50.0,50,3320.859471
-50.0,50,3326.606198
-41.0,50,3332.161304
-19.0,50,3337.325418
-46.0,50,3342.945053
-50.0,50,3348.764896
-50.0,50,3354.024721
-50.0,50,3359.546411
-31.0,50,3364.563952
-50.0,50,3370.220634
-50.0,50,3375.654391
-50.0,50,3381.413122
-50.0,50,3387.148424
-46.0,50,3393.005663
-50.0,50,3398.508701
-26.0,50,3404.737489
-44.0,50,3410.373711
-50.0,50,3415.944763
-23.0,50,3421.662691
-50.0,50,3427.167979
-50.0,50,3432.597122
-50.0,50,3438.018512
-50.0,50,3442.802035
-50.0,50,3447.239282
-50.0,50,3451.712969
-47.0,50,3456.014073
-50.0,50,3460.236131
-50.0,50,3464.508973
-50.0,50,3468.97072
-20.0,50,3473.439661
-50.0,50,3478.555927
-48.0,50,3484.012087
-50.0,50,3489.329914
-50.0,50,3495.423162
-50.0,50,3500.250053
-36.0,50,3505.320742
-50.0,50,3509.745428
-30.0,50,3514.202339
-50.0,50,3519.091509
-50.0,50,3519.515921
-7.0,50,3520.104066
-50.0,50,3520.495405
-50.0,50,3520.930817
-50.0,50,3521.304934
-50.0,50,3521.862506
-50.0,50,3522.321311
-16.0,50,3522.919868
-50.0,50,3523.242061
-50.0,50,3523.66205
-50.0,50,3527.695114
-50.0,50,3532.112653
-50.0,50,3537.19115
-50.0,50,3541.770845
-50.0,50,3546.370755
0.0,50,3550.875103
-50.0,50,3555.436319
-17.0,50,3559.922948
-50.0,50,3564.350307
-50.0,50,3568.776682
-50.0,50,3573.222929
-30.0,50,3577.157111
-46.0,50,3581.732555
-11.0,50,3586.086875
-50.0,50,3590.731618
-50.0,50,3598.709998
-50.0,50,3604.132439
-50.0,50,3609.873916
-50.0,50,3615.152072
-50.0,50,3619.784534
-50.0,50,3624.392352
-34.0,50,3628.889397
-50.0,50,3633.328887
-50.0,50,3638.258597
-50.0,50,3642.650896
-50.0,50,3647.381868
-50.0,50,3651.570419
-50.0,50,3655.694177
-50.0,50,3660.375134
-50.0,50,3665.345713
-50.0,50,3670.698298
-50.0,50,3675.128275
-46.0,50,3679.727059
-50.0,50,3684.295583
-16.0,50,3688.949031
-50.0,50,3693.302849
-50.0,50,3697.820208
-50.0,50,3702.355371
-22.0,50,3706.877496
-50.0,50,3712.261037
-48.0,50,3718.124811
-50.0,50,3722.554476
-50.0,50,3727.190827
-50.0,50,3731.735507
-50.0,50,3736.213465
-50.0,50,3740.604656
-50.0,50,3745.135186
-32.0,50,3749.443613
-50.0,50,3753.749969
-44.0,50,3758.296141
-50.0,50,3758.712698
-50.0,50,3759.21734
-50.0,50,3759.606189
-50.0,50,3759.998367
-50.0,50,3760.403596
-16.0,50,3760.892748
-50.0,50,3761.39587
-50.0,50,3761.885321
-50.0,50,3762.251241
-50.0,50,3762.847031
-12.0,50,3767.388349
-50.0,50,3772.449474
-50.0,50,3777.410395
-50.0,50,3781.853435
-50.0,50,3786.205968
-50.0,50,3790.957738
-50.0,50,3795.15311
-50.0,50,3799.678795
-50.0,50,3805.068822
-23.0,50,3810.004522
-50.0,50,3814.42099
-50.0,50,3819.468968
-8.0,50,3824.301681
-50.0,50,3829.053298
-50.0,50,3833.411993
-50.0,50,3838.933186
-25.0,50,3844.152095
-50.0,50,3849.15497
-49.0,50,3853.605948
0.0,50,3858.238285
-50.0,50,3863.252172
-50.0,50,3868.329117
-50.0,50,3873.137057
-50.0,50,3877.851805
-50.0,50,3882.557591
-50.0,50,3887.050565
-7.0,50,3891.587657
-50.0,50,3896.031386
-22.0,50,3900.626752
-50.0,50,3905.002229
-50.0,50,3909.49011
-9.0,50,3913.760608
0.0,50,3918.176189
-50.0,50,3922.218698
-50.0,50,3926.613279
-50.0,50,3930.746914
-50.0,50,3935.045673
-50.0,50,3939.60197
-50.0,50,3943.827683
-16.0,50,3948.068428
-46.0,50,3952.468509
-50.0,50,3956.945896
-50.0,50,3961.416802
-50.0,50,3966.048938
-50.0,50,3970.790284
-11.0,50,3975.252682
-50.0,50,3979.612648
-50.0,50,3983.936172
-50.0,50,3988.372678
-50.0,50,3992.579834
-50.0,50,3993.065788
-50.0,50,3993.623902
-50.0,50,3994.070923
-50.0,50,3994.433947
-50.0,50,3994.90658
-50.0,50,3995.349097
-28.0,50,3995.738321
-50.0,50,3996.093847
-50.0,50,3996.439123
-39.0,50,3997.178675
-50.0,50,4001.661678
-15.0,50,4006.098987
-50.0,50,4010.49022
-48.0,50,4014.852589
-50.0,50,4019.363872
-37.0,50,4023.951504
-50.0,50,4028.257555
-50.0,50,4032.665066
-50.0,50,4037.361957
-50.0,50,4041.603302
-50.0,50,4045.951148
-50.0,50,4050.176876
-24.0,50,4054.796017
-47.0,50,4059.614406
-9.0,50,4063.757154
-7.0,50,4067.986021
-50.0,50,4072.350625
-50.0,50,4077.168581
-50.0,50,4081.454791
0.0,50,4085.534948
-50.0,50,4089.558001
-31.0,50,4094.212543
-7.0,50,4098.469851
-21.0,50,4102.795894
-50.0,50,4107.03353
-50.0,50,4111.425328
-48.0,50,4115.359448
-18.0,50,4119.448374
-50.0,50,4123.866857
-50.0,50,4128.142994
-50.0,50,4132.771129
-50.0,50,4137.066388
-50.0,50,4142.172491
-18.0,50,4146.388218
-50.0,50,4150.775597
-47.0,50,4156.119877
-50.0,50,4160.438162
-50.0,50,4165.050562
-50.0,50,4169.551103
-50.0,50,4173.815097
-50.0,50,4178.460927
-50.0,50,4182.896688
-50.0,50,4187.497628
-32.0,50,4191.832844
-34.0,50,4196.291385
-50.0,50,4200.814502
-50.0,50,4205.139884
-50.0,50,4209.812975
-47.0,50,4214.387089
-50.0,50,4218.721575
-50.0,50,4219.112441
-20.0,50,4219.537273
-25.0,50,4219.957669
-50.0,50,4220.323505
-50.0,50,4220.681305
-50.0,50,4221.082609
-50.0,50,4221.478848
-50.0,50,4221.868812
-50.0,50,4222.322624
-50.0,50,4223.320209
-31.0,50,4227.751625
-50.0,50,4231.918225
-50.0,50,4236.342964
-50.0,50,4240.42748
-46.0,50,4244.891009
-50.0,50,4249.40807
-50.0,50,4253.757635
-50.0,50,4257.893971
-50.0,50,4262.244058
-39.0,50,4266.152119
-50.0,50,4270.377369
-50.0,50,4274.419372
-14.0,50,4278.853388
-50.0,50,4282.648449
-9.0,50,4286.649594
-50.0,50,4290.813935
-50.0,50,4294.966902
-42.0,50,4299.301466
-30.0,50,4303.488559
-50.0,50,4307.824174
-50.0,50,4311.636375
-50.0,50,4315.933238
-15.0,50,4320.272141
-50.0,50,4324.62065
-48.0,50,4328.999806
-50.0,50,4332.832882
-50.0,50,4337.015342
-43.0,50,4341.026246
-50.0,50,4345.231584
-50.0,50,4349.367165
-50.0,50,4353.605328
-10.0,50,4357.657979
-50.0,50,4361.852154
-50.0,50,4365.986593
-50.0,50,4370.119154
-50.0,50,4374.208401
-50.0,50,4378.719377
-12.0,50,4382.692521
-50.0,50,4387.046532
-50.0,50,4392.194813
-13.0,50,4396.349095
-50.0,50,4400.704689
-50.0,50,4404.859128
-29.0,50,4409.017317
-30.0,50,4413.000807
-50.0,50,4417.228111
-50.0,50,4421.496677
-50.0,50,4426.478978
-50.0,50,4431.471745
-50.0,50,4435.757682
-50.0,50,4436.143128
-22.0,50,4436.555073
-50.0,50,4437.055833
-50.0,50,4437.536332
-50.0,50,4437.939094
-25.0,50,4438.441298
-50.0,50,4438.851056
-50.0,50,4439.346439
0.0,50,4439.729963
-50.0,50,4440.279299
-50.0,50,4445.842882
-50.0,50,4452.079677
-50.0,50,4456.391145
-50.0,50,4460.828529
-49.0,50,4465.120566
-50.0,50,4469.505734
-50.0,50,4473.825483
-28.0,50,4478.266765
-50.0,50,4482.513785
-50.0,50,4486.877605
-50.0,50,4491.434228
-26.0,50,4495.527594
