# {"t_start": 1618171197.1020422, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,1891.007141
-50.0,50,1896.315396
-50.0,50,1901.915022
-50.0,50,1907.0708
-50.0,50,1912.238439
-50.0,50,1917.675662
-50.0,50,1922.886265
-50.0,50,1928.275905
-50.0,50,1933.940227
-50.0,50,1939.614371
-50.0,50,1944.650658
-50.0,50,1949.885733
-50.0,50,1955.351629
-50.0,50,1960.960092
-50.0,50,1966.91574
-50.0,50,1972.104241
-50.0,50,1977.79156
-50.0,50,1983.101653
-50.0,50,1983.560446
-50.0,50,1984.048032
-50.0,50,1984.496487
-50.0,50,1984.965795
-50.0,50,1985.419776
-50.0,50,1985.924106
-50.0,50,1986.419373
-50.0,50,1986.899764
-50.0,50,1987.381979
-50.0,50,1988.253024
-50.0,50,1993.788252
-50.0,50,1999.22091
-50.0,50,2004.597685
-50.0,50,2010.002714
-50.0,50,2015.437151
-50.0,50,2020.248026
-50.0,50,2025.851769
-50.0,50,2031.049524
-50.0,50,2036.472579
-50.0,50,2041.554354
-50.0,50,2046.649035
-16.0,50,2052.08673
-50.0,50,2057.633832
0.0,50,2062.641379
-50.0,50,2068.378393
-50.0,50,2076.839336
-50.0,50,2081.256534
-5.0,50,2085.866441
-50.0,50,2090.241478
-50.0,50,2094.470888
-50.0,50,2098.805026
-50.0,50,2102.568738
-50.0,50,2106.913735
-50.0,50,2111.196328
-50.0,50,2115.779673
-50.0,50,2121.231354
-50.0,50,2126.186854
-50.0,50,2130.78545
-50.0,50,2134.82236
-50.0,50,2139.142017
-50.0,50,2143.471805
-50.0,50,2147.870678
-36.0,50,2152.163221
-50.0,50,2156.760329
-18.0,50,2161.14226
-50.0,50,2165.40502
-50.0,50,2169.990216
-50.0,50,2174.89947
-50.0,50,2179.203648
-50.0,50,2184.055782
-17.0,50,2188.663266
-50.0,50,2192.958282
-50.0,50,2197.430081
-50.0,50,2201.769083
-50.0,50,2206.203628
-50.0,50,2210.622248
-50.0,50,2214.768507
-50.0,50,2219.111633
-50.0,50,2223.62512
-50.0,50,2228.083085
-50.0,50,2228.444397
-50.0,50,2228.857712
-50.0,50,2229.383087
-50.0,50,2229.866135
-50.0,50,2230.245606
-50.0,50,2230.649879
-50.0,50,2231.039519
-50.0,50,2231.481939
-47.0,50,2231.916618
-50.0,50,2232.670973
-50.0,50,2236.951691
-50.0,50,2241.425639
-50.0,50,2245.821403
-50.0,50,2250.254726
-50.0,50,2254.915286
-50.0,50,2261.130449
-50.0,50,2267.056577
-50.0,50,2272.663732
-50.0,50,2278.370793
-50.0,50,2284.153227
-50.0,50,2289.813616
-50.0,50,2295.81344
-50.0,50,2301.679038
-48.0,50,2307.504983
-50.0,50,2313.374766
-48.0,50,2319.22695
-50.0,50,2325.352873
-50.0,50,2330.163558
-50.0,50,2334.959666
-50.0,50,2339.719577
-31.0,50,2344.435964
-50.0,50,2348.630973
-50.0,50,2353.105386
-50.0,50,2356.935729
-50.0,50,2361.4676
-50.0,50,2366.344706
-50.0,50,2370.720988
-50.0,50,2375.232997
-17.0,50,2379.63177
-50.0,50,2383.81217
-50.0,50,2387.944068
-50.0,50,2392.392634
-50.0,50,2396.836284
-50.0,50,2401.098641
-50.0,50,2405.280885
-50.0,50,2409.322913
-50.0,50,2413.49187
-50.0,50,2417.743559
-50.0,50,2421.696857
-48.0,50,2426.045164
-50.0,50,2430.081079
-50.0,50,2434.127053
-50.0,50,2437.909171
-50.0,50,2442.148806
-50.0,50,2446.318212
-50.0,50,2450.484238
-50.0,50,2454.763731
-50.0,50,2459.429272
-50.0,50,2465.45388
-50.0,50,2471.188013
-50.0,50,2471.596557
-50.0,50,2472.087008
-50.0,50,2472.543138
-50.0,50,2472.97282
-50.0,50,2473.425496
-50.0,50,2473.85788
-50.0,50,2474.284448
-50.0,50,2474.808901
-47.0,50,2475.362364
-50.0,50,2476.987745
-50.0,50,2482.903732
-50.0,50,2488.563171
-50.0,50,2493.944623
-50.0,50,2499.816353
-50.0,50,2505.952116
-50.0,50,2511.713644
-50.0,50,2517.313471
-50.0,50,2522.794426
-50.0,50,2528.521573
-50.0,50,2534.020096
-50.0,50,2539.483917
-50.0,50,2545.344916
-50.0,50,2552.433605
-50.0,50,2559.500458
-50.0,50,2567.719827
-50.0,50,2576.487273
-21.0,50,2583.214864
-26.0,50,2590.029319
-50.0,50,2597.151946
-50.0,50,2605.654572
-50.0,50,2612.733598
-50.0,50,2619.679947
-50.0,50,2626.499499
-50.0,50,2632.527868
-50.0,50,2638.812826
-50.0,50,2644.568207
-50.0,50,2651.319952
-50.0,50,2656.637008
-50.0,50,2661.493035
-50.0,50,2666.06761
-50.0,50,2670.569741
-50.0,50,2674.825764
-50.0,50,2679.358568
-50.0,50,2683.78367
-50.0,50,2688.043764
-50.0,50,2692.400452
-50.0,50,2696.86913
-50.0,50,2701.271561
-50.0,50,2705.668322
-50.0,50,2710.088978
-48.0,50,2714.601063
-50.0,50,2718.961086
-50.0,50,2723.096987
-50.0,50,2727.434438
0.0,50,2731.797758
-50.0,50,2736.049679
0.0,50,2740.595029
-50.0,50,2747.000684
-50.0,50,2751.890972
-50.0,50,2755.904976
-50.0,50,2756.311813
-50.0,50,2756.728428
-50.0,50,2757.094393
-50.0,50,2757.467122
-50.0,50,2757.982939
-50.0,50,2758.363882
-50.0,50,2758.745144
-50.0,50,2759.263206
-50.0,50,2759.61554
-24.0,50,2760.452266
-19.0,50,2764.69669
-50.0,50,2768.471172
-50.0,50,2772.841128
-17.0,50,2777.146916
-50.0,50,2781.52165
-50.0,50,2785.829826
-50.0,50,2790.239931
-50.0,50,2794.550369
-50.0,50,2798.88652
-50.0,50,2803.31677
-49.0,50,2807.533993
-50.0,50,2811.858387
-50.0,50,2816.185797
-15.0,50,2820.521701
-50.0,50,2824.432471
-50.0,50,2828.514696
-50.0,50,2832.326994
-50.0,50,2836.560608
-50.0,50,2840.958232
-50.0,50,2845.197172
-50.0,50,2849.740201
-50.0,50,2853.792881
-50.0,50,2857.808319
-50.0,50,2862.017918
-50.0,50,2866.310924
-50.0,50,2870.823853
-50.0,50,2875.143487
-50.0,50,2879.909214
-50.0,50,2884.439798
-15.0,50,2888.209238
-50.0,50,2894.413145
-50.0,50,2900.753524
-50.0,50,2905.555147
-50.0,50,2910.951775
-50.0,50,2915.350644
-50.0,50,2919.82629
-50.0,50,2925.883507
-50.0,50,2929.973928
-50.0,50,2934.433099
-20.0,50,2938.634125
-50.0,50,2943.032933
-50.0,50,2947.331537
-50.0,50,2951.746435
-50.0,50,2956.012309
-50.0,50,2960.454218
-50.0,50,2964.575195
-20.0,50,2969.008275
-50.0,50,2973.517151
-50.0,50,2977.764585
-50.0,50,2982.148035
-50.0,50,2982.607916
-50.0,50,2983.002839
-50.0,50,2983.466634
0.0,50,2983.933783
-50.0,50,2984.305778
-50.0,50,2984.96187
-16.0,50,2985.549938
-50.0,50,2986.109763
-50.0,50,2986.590885
-50.0,50,2987.084525
-37.0,50,2991.386367
-47.0,50,2995.32836
-50.0,50,2999.381902
-43.0,50,3003.644156
-50.0,50,3007.76105
-50.0,50,3011.955191
-25.0,50,3015.969725
-50.0,50,3022.598336
-50.0,50,3028.217191
-34.0,50,3034.234651
-50.0,50,3040.172703
-50.0,50,3045.740463
-14.0,50,3051.426119
-50.0,50,3057.505951
-50.0,50,3063.612898
-50.0,50,3070.261188
-50.0,50,3075.701234
-50.0,50,3081.394798
-50.0,50,3086.766935
-50.0,50,3092.500118
-50.0,50,3098.123171
-50.0,50,3103.664961
-50.0,50,3109.177315
-50.0,50,3114.590239
-50.0,50,3120.128189
-50.0,50,3125.804314
0.0,50,3131.206116
-50.0,50,3136.706073
-50.0,50,3142.099191
-50.0,50,3147.334472
-50.0,50,3152.786933
-50.0,50,3158.567534
-14.0,50,3163.741027
-50.0,50,3168.961847
-50.0,50,3174.20827
-50.0,50,3180.167231
-50.0,50,3185.604756
-50.0,50,3191.114068
-50.0,50,3196.86363
-50.0,50,3202.162041
-47.0,50,3207.346072
-50.0,50,3212.594407
-9.0,50,3217.955889
-50.0,50,3223.415807
-8.0,50,3228.913875
-27.0,50,3234.430397
-50.0,50,3239.836048
-50.0,50,3245.17681
-50.0,50,3250.747549
-50.0,50,3256.321275
-50.0,50,3256.976633
-6.0,50,3257.591377
-50.0,50,3258.127724
0.0,50,3258.579351
-50.0,50,3259.006581
-50.0,50,3259.427532
-50.0,50,3259.957973
-50.0,50,3260.542361
-50.0,50,3261.072413
-22.0,50,3261.886781
-50.0,50,3267.379167
-50.0,50,3274.362803
-50.0,50,3280.254646
-50.0,50,3285.604975
-50.0,50,3290.961484
-50.0,50,3296.411512
-50.0,50,3301.843529
-29.0,50,3307.636045
-50.0,50,3313.254189
-50.0,50,3318.944507
-48.0,50,3324.323614
-50.0,50,3329.636681
-50.0,50,3335.296039
-50.0,50,3340.894689
-50.0,50,3346.131616
-50.0,50,3351.789524
-50.0,50,3357.49807
-50.0,50,3362.638596
-46.0,50,3368.197803
-50.0,50,3373.396921
-50.0,50,3378.912603
-50.0,50,3384.387317
-48.0,50,3390.164191
-39.0,50,3395.93144
-50.0,50,3401.750512
-50.0,50,3407.298835
-50.0,50,3413.567448
-50.0,50,3419.117806
-45.0,50,3424.73888
-50.0,50,3430.521414
-50.0,50,3435.853744
-50.0,50,3441.394203
-50.0,50,3446.800583
-48.0,50,3451.51
-50.0,50,3455.925137
-50.0,50,3460.47127
0.0,50,3464.753681
-50.0,50,3468.905141
-23.0,50,3473.294358
-50.0,50,3477.639634
-50.0,50,3482.2283
-50.0,50,3487.284639
-50.0,50,3492.592186
-50.0,50,3498.158059
-50.0,50,3504.109145
-50.0,50,3508.952428
-27.0,50,3514.058348
-50.0,50,3518.555099
-34.0,50,3522.965718
-50.0,50,3527.842798
-50.0,50,3528.254181
-50.0,50,3528.734412
-50.0,50,3529.121217
-11.0,50,3529.489028
-50.0,50,3529.86767
0.0,50,3530.203482
-50.0,50,3530.606355
-50.0,50,3531.092457
-50.0,50,3531.538405
-50.0,50,3532.433581
-50.0,50,3536.434821
-50.0,50,3540.868318
-48.0,50,3545.902529
-50.0,50,3550.393355
-48.0,50,3555.100085
-49.0,50,3559.654435
-50.0,50,3564.230588
-50.0,50,3568.666982
-50.0,50,3573.063409
-50.0,50,3577.59426
-50.0,50,3581.901798
-50.0,50,3585.875622
-19.0,50,3590.511935
-31.0,50,3594.820564
-50.0,50,3599.527432
-50.0,50,3607.462012
-50.0,50,3612.955264
-13.0,50,3618.621003
-50.0,50,3623.904272
-23.0,50,3628.527356
-29.0,50,3633.120641
-50.0,50,3637.655342
-48.0,50,3642.042775
-50.0,50,3646.999389
-50.0,50,3651.43342
-48.0,50,3656.155504
-21.0,50,3660.327633
-8.0,50,3664.4438
-50.0,50,3669.116465
-50.0,50,3674.078353
-50.0,50,3679.399589
-50.0,50,3683.906621
-50.0,50,3688.440279
-46.0,50,3693.020036
-14.0,50,3697.719674
-50.0,50,3701.983943
-50.0,50,3706.564002
-18.0,50,3711.047969
-50.0,50,3715.575123
-50.0,50,3720.964593
-47.0,50,3726.841866
-41.0,50,3731.398732
-50.0,50,3735.93622
-50.0,50,3740.471244
-50.0,50,3744.954723
-50.0,50,3749.339046
-41.0,50,3753.866031
-11.0,50,3758.221673
-31.0,50,3762.543366
-50.0,50,3767.085576
-50.0,50,3767.463693
-13.0,50,3767.905469
-50.0,50,3768.368163
-50.0,50,3768.761692
-50.0,50,3769.111671
-50.0,50,3769.561048
-50.0,50,3769.971467
-15.0,50,3770.480977
0.0,50,3770.865733
-50.0,50,3771.552268
0.0,50,3776.096253
-50.0,50,3781.262677
-21.0,50,3786.154167
-50.0,50,3790.581383
-50.0,50,3794.941566
-50.0,50,3799.660203
-43.0,50,3803.919926
-50.0,50,3808.451847
-10.0,50,3813.781973
-40.0,50,3818.745984
-50.0,50,3823.183769
-50.0,50,3828.161209
-22.0,50,3833.044121
-39.0,50,3837.776861
-50.0,50,3842.144363
-47.0,50,3847.737474
-50.0,50,3852.915311
-50.0,50,3857.872495
-43.0,50,3862.316119
-50.0,50,3866.994954
-50.0,50,3871.968472
-48.0,50,3877.034916
-48.0,50,3881.899918
-21.0,50,3886.604326
-43.0,50,3891.326779
-50.0,50,3895.790982
-50.0,50,3900.332048
-50.0,50,3904.753699
-50.0,50,3909.328408
-50.0,50,3913.74689
-50.0,50,3918.223686
-50.0,50,3922.542238
-50.0,50,3926.916238
-50.0,50,3930.992906
-50.0,50,3935.3944
-50.0,50,3939.558928
-50.0,50,3943.765667
-50.0,50,3948.265338
-50.0,50,3952.607632
-50.0,50,3956.825696
-50.0,50,3961.316836
-50.0,50,3965.5946
-50.0,50,3970.194179
-50.0,50,3974.745901
-22.0,50,3979.54068
-50.0,50,3983.968309
-50.0,50,3988.33035
-50.0,50,3992.716192
-50.0,50,3997.051011
-49.0,50,4001.367508
-50.0,50,4001.70717
-50.0,50,4002.181588
-50.0,50,4002.57942
0.0,50,4002.963481
-14.0,50,4003.47066
-20.0,50,4003.884058
-50.0,50,4004.303273
-6.0,50,4004.760893
-50.0,50,4005.159336
-50.0,50,4005.927679
-50.0,50,4010.488055
-16.0,50,4014.837669
-27.0,50,4019.255387
-15.0,50,4023.580885
-47.0,50,4028.121548
-21.0,50,4032.728291
-50.0,50,4037.106604
-50.0,50,4041.409555
-14.0,50,4046.060299
-48.0,50,4050.389469
-50.0,50,4054.730479
0.0,50,4058.906363
-43.0,50,4063.452741
-50.0,50,4068.36921
-50.0,50,4072.526911
-50.0,50,4076.694933
-50.0,50,4081.084394
-50.0,50,4085.886686
-50.0,50,4090.276632
-49.0,50,4094.339148
-50.0,50,4098.273976
-25.0,50,4102.933111
-50.0,50,4107.246874
-47.0,50,4111.538781
-50.0,50,4115.842417
-50.0,50,4120.248886
-50.0,50,4124.07726
-50.0,50,4128.176596
-50.0,50,4132.599696
-50.0,50,4136.959504
-50.0,50,4141.615138
-50.0,50,4145.959948
-50.0,50,4150.899842
-50.0,50,4155.183417
-50.0,50,4159.51526
-47.0,50,4164.877177
-50.0,50,4169.169596
-50.0,50,4173.836112
-50.0,50,4178.339734
-25.0,50,4182.536484
-50.0,50,4187.20504
-50.0,50,4191.607137
-50.0,50,4196.291726
-50.0,50,4200.572045
-50.0,50,4205.109218
-50.0,50,4209.594137
-50.0,50,4213.98288
-50.0,50,4218.582116
-46.0,50,4223.171438
-50.0,50,4227.483177
-46.0,50,4227.999803
-50.0,50,4228.466821
-50.0,50,4228.851222
-50.0,50,4229.208709
-50.0,50,4229.577936
-50.0,50,4229.947717
-10.0,50,4230.44768
-12.0,50,4230.799091
-50.0,50,4231.275318
-21.0,50,4232.103258
-50.0,50,4236.455992
-50.0,50,4240.609615
-50.0,50,4245.020429
-18.0,50,4249.173903
-50.0,50,4253.744435
-50.0,50,4258.149091
-50.0,50,4262.547996
-50.0,50,4266.670589
-50.0,50,4271.069017
-50.0,50,4274.954063
-40.0,50,4279.18342
-21.0,50,4283.212466
-50.0,50,4287.597998
-50.0,50,4291.34236
-50.0,50,4295.364098
-50.0,50,4299.567472
-50.0,50,4303.749446
-26.0,50,4308.072486
-50.0,50,4312.193421
-50.0,50,4316.503552
-26.0,50,4320.35909
-50.0,50,4324.648794
-28.0,50,4329.02689
0.0,50,4333.382782
-24.0,50,4337.799165
-50.0,50,4341.677813
-50.0,50,4345.841356
-44.0,50,4349.758258
-50.0,50,4353.990712
-50.0,50,4358.099698
-47.0,50,4362.431482
-47.0,50,4366.406846
-12.0,50,4370.65948
-14.0,50,4374.739056
-50.0,50,4378.927685
-28.0,50,4383.029709
-27.0,50,4387.440037
-50.0,50,4391.48838
-50.0,50,4395.793852
-50.0,50,4400.84729
-44.0,50,4405.073569
-50.0,50,4409.401934
-50.0,50,4413.572162
-50.0,50,4417.759488
-50.0,50,4421.78515
-37.0,50,4425.988519
-50.0,50,4430.206529
-50.0,50,4435.344252
-50.0,50,4440.220863
-50.0,50,4444.474038
-29.0,50,4444.876488
-50.0,50,4445.246065
-50.0,50,4445.657921
-50.0,50,4446.049762
-50.0,50,4446.388645
-50.0,50,4446.807949
-50.0,50,4447.322476
-50.0,50,4447.69281
-19.0,50,4448.13042
-50.0,50,4449.030524
-50.0,50,4454.587243
-46.0,50,4460.843462
-50.0,50,4465.221137
-50.0,50,4469.584251
-50.0,50,4473.850315
-50.0,50,4478.279865
-50.0,50,4482.520051
-50.0,50,4487.014233
-50.0,50,4491.253912
-50.0,50,4495.686152
-16.0,50,4500.213827
