# {"t_start": 1618171221.7635615, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,1128.706701
-50.0,50,1129.11897
-50.0,50,1129.560449
-50.0,50,1129.989302
-50.0,50,1131.120579
-50.0,50,1136.703752
-50.0,50,1142.239753
-50.0,50,1147.551675
-50.0,50,1152.514427
-50.0,50,1157.777286
-50.0,50,1162.942326
-50.0,50,1168.277308
-50.0,50,1173.744928
-50.0,50,1178.922576
-50.0,50,1183.946866
-50.0,50,1189.258698
-50.0,50,1194.71589
-50.0,50,1200.00363
-50.0,50,1205.507679
-50.0,50,1210.786363
-50.0,50,1216.192094
-50.0,50,1221.184621
-50.0,50,1226.503624
-50.0,50,1231.944364
0.0,50,1237.671528
-50.0,50,1243.79055
-50.0,50,1249.304445
-50.0,50,1254.448068
-50.0,50,1259.77318
-50.0,50,1265.329024
-50.0,50,1270.595937
-50.0,50,1276.056891
-50.0,50,1281.344039
-50.0,50,1286.27774
-50.0,50,1291.639221
-50.0,50,1297.250291
-50.0,50,1302.690968
-50.0,50,1308.197994
-50.0,50,1313.624188
-50.0,50,1319.111138
-50.0,50,1324.440868
-50.0,50,1329.633068
-50.0,50,1335.163403
-50.0,50,1340.635524
-50.0,50,1346.230879
-50.0,50,1352.846573
-50.0,50,1358.635561
-50.0,50,1364.380272
-50.0,50,1369.815767
-50.0,50,1375.398466
-50.0,50,1380.96333
-50.0,50,1386.586167
-50.0,50,1392.133162
-50.0,50,1397.534667
-50.0,50,1403.027996
-50.0,50,1403.439604
-50.0,50,1403.999691
-50.0,50,1404.436145
-50.0,50,1404.897598
-50.0,50,1405.390799
-50.0,50,1405.900814
0.0,50,1406.341794
-50.0,50,1406.813786
-50.0,50,1407.256984
-50.0,50,1408.434426
-50.0,50,1413.896057
-50.0,50,1419.397906
-50.0,50,1424.95917
-50.0,50,1430.338384
-50.0,50,1435.717044
-50.0,50,1441.17872
0.0,50,1446.15113
-50.0,50,1451.810814
-50.0,50,1456.86337
-50.0,50,1462.143517
-50.0,50,1467.446882
-50.0,50,1473.025512
-50.0,50,1478.376975
-15.0,50,1483.635806
-50.0,50,1489.040365
-50.0,50,1494.300382
-50.0,50,1499.747835
-50.0,50,1505.259774
-50.0,50,1510.715652
-50.0,50,1516.216161
-50.0,50,1521.375233
-50.0,50,1526.640309
-50.0,50,1532.402925
-50.0,50,1537.927352
-50.0,50,1543.630529
-50.0,50,1548.93277
-50.0,50,1554.36841
-50.0,50,1559.353215
-50.0,50,1564.784925
-50.0,50,1570.200141
-50.0,50,1575.83812
-50.0,50,1581.36016
-50.0,50,1586.733033
0.0,50,1592.239049
-50.0,50,1597.530489
-50.0,50,1602.955388
-50.0,50,1608.217243
-50.0,50,1613.755569
-50.0,50,1619.514565
-50.0,50,1624.761121
-50.0,50,1629.862088
-50.0,50,1635.289021
-50.0,50,1640.843736
-50.0,50,1645.916957
-50.0,50,1651.776389
-50.0,50,1657.236703
-50.0,50,1662.606343
-50.0,50,1668.680163
-50.0,50,1675.258449
-50.0,50,1681.21348
-50.0,50,1681.733126
-50.0,50,1682.503908
-48.0,50,1683.066705
-50.0,50,1683.548447
-50.0,50,1684.066734
-50.0,50,1684.492905
-50.0,50,1684.980533
-50.0,50,1685.42924
-50.0,50,1685.859179
-50.0,50,1686.388514
-50.0,50,1691.486713
0.0,50,1696.354846
-50.0,50,1701.586131
-50.0,50,1706.515389
-50.0,50,1711.630933
-50.0,50,1717.76956
-50.0,50,1723.59209
-50.0,50,1729.660795
-50.0,50,1735.825504
-50.0,50,1741.260766
-48.0,50,1747.051973
-9.0,50,1752.502749
-50.0,50,1758.463125
-50.0,50,1764.069699
-50.0,50,1769.696732
-50.0,50,1775.015946
-50.0,50,1780.445941
-50.0,50,1785.839038
-50.0,50,1791.361328
-50.0,50,1796.785931
-50.0,50,1802.185771
-50.0,50,1807.510393
-50.0,50,1813.171888
-50.0,50,1818.713796
-50.0,50,1824.080956
-50.0,50,1829.163607
-50.0,50,1834.195948
-50.0,50,1839.528708
-50.0,50,1844.689818
-50.0,50,1850.320249
-50.0,50,1855.582109
-50.0,50,1860.919732
-50.0,50,1866.410146
-50.0,50,1871.550786
-50.0,50,1877.252739
-50.0,50,1882.407013
-50.0,50,1887.587044
-50.0,50,1893.141502
-50.0,50,1898.354002
-50.0,50,1903.702556
-50.0,50,1909.300342
-50.0,50,1914.924967
-50.0,50,1919.976577
-50.0,50,1925.137645
-20.0,50,1930.655545
-50.0,50,1936.185524
-50.0,50,1942.22253
-50.0,50,1947.536617
-50.0,50,1953.120953
-50.0,50,1958.470233
-50.0,50,1958.995707
-50.0,50,1959.425532
-50.0,50,1960.056766
-50.0,50,1960.512127
-50.0,50,1960.990063
-50.0,50,1961.461295
-50.0,50,1961.930608
-50.0,50,1962.409728
-50.0,50,1963.012954
-50.0,50,1963.598135
-50.0,50,1969.160434
-50.0,50,1974.535545
-50.0,50,1979.925474
-50.0,50,1985.436302
-50.0,50,1990.732486
-50.0,50,1995.592828
-50.0,50,2001.201559
-50.0,50,2006.377101
-50.0,50,2011.691126
-50.0,50,2016.820605
-50.0,50,2022.066878
-50.0,50,2027.402707
-27.0,50,2032.960722
-50.0,50,2037.953508
-50.0,50,2043.859377
-50.0,50,2052.001745
-50.0,50,2056.644862
-50.0,50,2061.230493
-50.0,50,2065.560427
-50.0,50,2069.820811
-50.0,50,2074.142397
-50.0,50,2077.911127
-50.0,50,2082.263688
-50.0,50,2086.505861
-50.0,50,2091.072667
-8.0,50,2096.577463
-50.0,50,2101.575319
-50.0,50,2106.140705
-50.0,50,2110.146382
-50.0,50,2114.475983
-16.0,50,2118.838058
-50.0,50,2123.15935
-50.0,50,2127.512781
-50.0,50,2131.995786
-50.0,50,2136.409465
-50.0,50,2140.744825
-50.0,50,2145.262804
-50.0,50,2150.139241
-50.0,50,2154.54167
-50.0,50,2159.423141
-50.0,50,2163.950207
-50.0,50,2168.314591
-50.0,50,2172.795374
-50.0,50,2177.113325
-50.0,50,2181.486333
-50.0,50,2185.969501
0.0,50,2190.079573
-50.0,50,2194.510931
-50.0,50,2198.922437
-50.0,50,2203.579088
-50.0,50,2203.985383
-50.0,50,2204.395702
-50.0,50,2204.800748
-50.0,50,2205.185389
-50.0,50,2205.664171
-26.0,50,2206.070568
-50.0,50,2206.633105
-50.0,50,2207.04322
-50.0,50,2207.508084
-50.0,50,2208.018681
-50.0,50,2212.280529
-50.0,50,2216.76988
-50.0,50,2221.204109
-50.0,50,2225.585183
-47.0,50,2230.308722
-50.0,50,2236.467915
-50.0,50,2242.3846
-50.0,50,2248.027463
0.0,50,2253.775721
-50.0,50,2259.48769
-50.0,50,2265.132807
-50.0,50,2271.119427
-50.0,50,2277.019005
-50.0,50,2282.757949
-50.0,50,2288.807523
-50.0,50,2294.550029
-50.0,50,2300.694506
-50.0,50,2305.463727
-50.0,50,2310.329836
-50.0,50,2315.06836
0.0,50,2319.78801
-50.0,50,2323.884716
-46.0,50,2328.481675
-50.0,50,2332.261614
-50.0,50,2336.877424
-50.0,50,2341.661905
-50.0,50,2346.090569
-50.0,50,2350.500041
-50.0,50,2354.941823
-50.0,50,2359.116452
-50.0,50,2363.305996
-50.0,50,2367.745259
-50.0,50,2372.124573
-50.0,50,2376.452734
-18.0,50,2380.652499
-50.0,50,2384.681784
-50.0,50,2388.76002
0.0,50,2393.052209
-50.0,50,2397.052959
-50.0,50,2401.379755
0.0,50,2405.390117
-50.0,50,2409.509828
-50.0,50,2413.25961
-50.0,50,2417.546933
-50.0,50,2421.640346
-50.0,50,2425.810725
-50.0,50,2430.157632
-50.0,50,2434.763677
-50.0,50,2441.00318
-50.0,50,2446.591903
-50.0,50,2447.309069
-50.0,50,2447.836405
0.0,50,2448.349083
-50.0,50,2448.865974
-50.0,50,2449.451115
-50.0,50,2450.063988
-50.0,50,2450.612356
-50.0,50,2451.17287
-50.0,50,2451.630767
-50.0,50,2452.390547
-10.0,50,2458.248582
-50.0,50,2463.947657
-50.0,50,2469.293383
-50.0,50,2475.18723
-50.0,50,2481.326165
-50.0,50,2487.089032
-50.0,50,2492.610008
-50.0,50,2498.111351
-50.0,50,2503.842089
-50.0,50,2509.280688
-50.0,50,2514.651496
0.0,50,2520.670482
-50.0,50,2527.673401
-50.0,50,2534.71969
0.0,50,2543.115253
-50.0,50,2551.514053
-50.0,50,2558.646723
-50.0,50,2565.323347
-50.0,50,2572.37555
-50.0,50,2580.95209
-50.0,50,2587.989356
-50.0,50,2594.896696
-50.0,50,2601.865983
-50.0,50,2607.882946
-50.0,50,2614.149328
-39.0,50,2619.958071
-50.0,50,2626.592135
-50.0,50,2632.023051
-50.0,50,2636.814061
-50.0,50,2641.323282
-50.0,50,2645.901564
-50.0,50,2650.148908
0.0,50,2654.687768
-50.0,50,2659.074988
-50.0,50,2663.395925
-50.0,50,2667.702321
-31.0,50,2672.205829
-50.0,50,2676.555246
-50.0,50,2681.039575
-14.0,50,2685.332642
-50.0,50,2689.943901
-50.0,50,2694.295411
-50.0,50,2698.504093
-50.0,50,2702.733487
-50.0,50,2707.142242
-50.0,50,2711.304337
-50.0,50,2715.830772
-50.0,50,2722.286833
-50.0,50,2727.282468
-50.0,50,2731.269992
-50.0,50,2731.889156
-50.0,50,2732.352688
-50.0,50,2732.78027
-50.0,50,2733.227469
0.0,50,2733.580641
-50.0,50,2733.958311
-50.0,50,2734.481381
-50.0,50,2734.970165
-50.0,50,2735.338522
-47.0,50,2735.803175
-50.0,50,2740.029256
-50.0,50,2743.87044
-50.0,50,2748.137517
-50.0,50,2752.535703
-50.0,50,2756.964504
-50.0,50,2761.140249
-38.0,50,2765.602489
-50.0,50,2769.85154
-50.0,50,2774.231743
-50.0,50,2778.554601
-50.0,50,2782.883673
-50.0,50,2787.149822
-50.0,50,2791.438365
-50.0,50,2795.92454
-50.0,50,2799.765822
-50.0,50,2803.907842
-50.0,50,2807.63705
-50.0,50,2811.898168
-50.0,50,2816.266971
-50.0,50,2820.63597
-50.0,50,2825.117131
-50.0,50,2829.195448
-50.0,50,2833.13946
-50.0,50,2837.356856
-50.0,50,2841.674792
-50.0,50,2846.088561
-50.0,50,2850.441881
-50.0,50,2855.264158
-50.0,50,2859.799893
-50.0,50,2863.518865
-50.0,50,2869.42272
-50.0,50,2876.018515
-50.0,50,2880.88923
-50.0,50,2886.295083
-50.0,50,2890.696591
-50.0,50,2895.180263
-50.0,50,2901.230732
-50.0,50,2905.340071
-45.0,50,2909.670018
-50.0,50,2913.923231
-50.0,50,2918.338469
-50.0,50,2922.718938
-17.0,50,2927.032557
-50.0,50,2931.398408
-50.0,50,2935.709356
-49.0,50,2939.892369
-50.0,50,2944.360944
-50.0,50,2948.876755
-50.0,50,2953.11786
-50.0,50,2957.321223
-22.0,50,2957.743614
-46.0,50,2958.242576
-50.0,50,2958.786191
-50.0,50,2959.321672
-48.0,50,2959.770441
-50.0,50,2960.163739
-50.0,50,2960.581608
-50.0,50,2960.95977
-10.0,50,2961.281707
-50.0,50,2962.272291
-10.0,50,2966.620963
-50.0,50,2970.677902
-50.0,50,2974.769155
-50.0,50,2978.979023
-50.0,50,2983.150217
-23.0,50,2987.291386
-15.0,50,2991.355487
-50.0,50,2998.03072
-50.0,50,3003.603725
-50.0,50,3009.607144
-50.0,50,3015.498764
-50.0,50,3020.98044
-50.0,50,3026.724733
-50.0,50,3032.864279
-50.0,50,3038.992349
-10.0,50,3045.580175
-50.0,50,3051.090559
-50.0,50,3056.600002
-48.0,50,3062.188104
-22.0,50,3067.875482
-50.0,50,3073.425682
-50.0,50,3079.036729
-50.0,50,3084.466392
-50.0,50,3089.943235
-50.0,50,3095.416478
-50.0,50,3101.113194
-50.0,50,3106.621668
-50.0,50,3112.021404
-40.0,50,3117.512914
-50.0,50,3122.778593
-50.0,50,3128.213623
-50.0,50,3133.967185
-26.0,50,3139.130309
-46.0,50,3144.264568
-50.0,50,3149.540765
-22.0,50,3155.537313
-50.0,50,3161.099151
-50.0,50,3166.487307
-34.0,50,3172.097855
-50.0,50,3177.502385
-50.0,50,3182.726997
-46.0,50,3187.927311
-50.0,50,3193.213119
-50.0,50,3198.754521
-50.0,50,3204.226082
-50.0,50,3209.77028
-50.0,50,3215.22782
-50.0,50,3220.467411
-50.0,50,3226.139667
-12.0,50,3231.565365
-50.0,50,3232.11737
-50.0,50,3232.566742
-42.0,50,3233.141713
-50.0,50,3233.72987
-50.0,50,3234.19212
-50.0,50,3234.714531
-50.0,50,3235.144654
-48.0,50,3235.562087
-50.0,50,3235.979424
-46.0,50,3237.236945
-50.0,50,3242.688257
-48.0,50,3249.778957
-50.0,50,3255.643844
-50.0,50,3260.925205
-50.0,50,3266.317387
-50.0,50,3271.749373
-50.0,50,3277.185249
-49.0,50,3282.937075
-11.0,50,3288.623171
-49.0,50,3294.307816
-50.0,50,3299.674125
-50.0,50,3305.056061
-50.0,50,3310.604617
-50.0,50,3316.299776
-10.0,50,3321.444662
-50.0,50,3327.065616
-50.0,50,3332.77582
-50.0,50,3337.954489
-50.0,50,3343.513233
-50.0,50,3348.649044
-46.0,50,3354.275739
-50.0,50,3359.79943
-50.0,50,3365.552639
-50.0,50,3371.34865
-50.0,50,3377.085443
-50.0,50,3382.67442
-50.0,50,3388.878535
-50.0,50,3394.443187
-50.0,50,3400.036524
-50.0,50,3405.840748
-50.0,50,3411.235644
-50.0,50,3416.733699
-50.0,50,3422.153536
-50.0,50,3426.93948
-50.0,50,3431.34195
-16.0,50,3435.768587
-50.0,50,3440.134398
-50.0,50,3444.236512
-50.0,50,3448.580803
-50.0,50,3453.026045
-50.0,50,3457.516672
-32.0,50,3462.655512
-48.0,50,3467.898355
-48.0,50,3473.494105
-50.0,50,3479.436749
-50.0,50,3484.322925
-50.0,50,3489.461809
-50.0,50,3493.8943
0.0,50,3498.266952
-50.0,50,3503.188786
-50.0,50,3503.564327
-50.0,50,3504.071281
-50.0,50,3504.423923
-20.0,50,3504.853477
-50.0,50,3505.281833
-50.0,50,3505.68612
-50.0,50,3506.137942
-10.0,50,3506.537648
-50.0,50,3507.047605
-50.0,50,3507.732083
-50.0,50,3511.820404
-50.0,50,3516.165337
-50.0,50,3521.263679
-50.0,50,3525.823535
-35.0,50,3530.445869
-50.0,50,3535.016187
-50.0,50,3539.549416
-50.0,50,3544.015097
-50.0,50,3548.427787
-48.0,50,3552.869082
-50.0,50,3557.281363
-20.0,50,3561.208056
-50.0,50,3565.796149
-50.0,50,3570.171719
-50.0,50,3574.88877
-48.0,50,3582.776609
-50.0,50,3588.271039
-50.0,50,3593.973692
-46.0,50,3599.188023
-50.0,50,3603.877078
-50.0,50,3608.525559
-50.0,50,3613.005699
-50.0,50,3617.370222
-34.0,50,3622.350384
-12.0,50,3626.82422
-50.0,50,3631.508973
-50.0,50,3635.680225
-50.0,50,3639.807821
-50.0,50,3644.429857
-50.0,50,3649.427963
-18.0,50,3654.757606
-50.0,50,3659.304221
-50.0,50,3663.801451
-50.0,50,3668.372539
-50.0,50,3673.023626
-50.0,50,3677.328487
-50.0,50,3681.954899
-50.0,50,3686.431525
-50.0,50,3690.957353
-50.0,50,3696.31674
-50.0,50,3702.120385
-50.0,50,3706.770487
-50.0,50,3711.224505
0.0,50,3715.799733
-50.0,50,3720.251601
-15.0,50,3724.720784
-50.0,50,3729.192228
-50.0,50,3733.540516
-50.0,50,3737.845061
0.0,50,3742.390925
-12.0,50,3742.783264
-50.0,50,3743.269842
-50.0,50,3743.678925
-50.0,50,3744.126699
-50.0,50,3744.554026
-50.0,50,3745.070822
-50.0,50,3745.648416
-50.0,50,3746.068681
0.0,50,3746.425559
-50.0,50,3746.948756
-50.0,50,3751.424664
-31.0,50,3756.655816
-50.0,50,3761.424094
-50.0,50,3765.844209
-50.0,50,3770.246329
-19.0,50,3775.016208
-33.0,50,3779.285403
-11.0,50,3783.772999
-47.0,50,3789.166667
-15.0,50,3794.116871
-50.0,50,3798.466839
-49.0,50,3803.487092
-16.0,50,3808.404119
-50.0,50,3813.094125
-46.0,50,3817.532607
-50.0,50,3823.027639
-47.0,50,3828.331205
-50.0,50,3833.273796
0.0,50,3837.659787
-15.0,50,3842.390842
-50.0,50,3847.318082
-39.0,50,3852.375159
-8.0,50,3857.237215
-50.0,50,3861.872044
-50.0,50,3866.61865
-40.0,50,3871.143718
-50.0,50,3875.710698
-47.0,50,3880.089555
-50.0,50,3884.638876
-50.0,50,3889.037991
-50.0,50,3893.507632
-47.0,50,3897.81214
-50.0,50,3902.240173
-50.0,50,3906.324413
-15.0,50,3910.676524
-50.0,50,3914.900864
-50.0,50,3919.128844
-50.0,50,3923.645426
-47.0,50,3927.974031
-50.0,50,3932.145077
-50.0,50,3936.693114
-50.0,50,3940.927665
-50.0,50,3945.517306
-50.0,50,3950.139039
-50.0,50,3954.823193
-50.0,50,3959.256785
-50.0,50,3963.625074
-15.0,50,3968.022264
-50.0,50,3972.444795
-6.0,50,3976.689018
-34.0,50,3977.186724
-50.0,50,3977.625063
-27.0,50,3978.137189
-50.0,50,3978.531066
-50.0,50,3978.994032
-50.0,50,3979.394441
-50.0,50,3979.835867
-50.0,50,3980.282196
-18.0,50,3980.710255
-50.0,50,3981.288239
-43.0,50,3985.813368
-50.0,50,3990.143624
-50.0,50,3994.5629
-50.0,50,3998.901771
-50.0,50,4003.516356
-10.0,50,4008.065301
-16.0,50,4012.389653
-50.0,50,4016.787802
-50.0,50,4021.458086
-50.0,50,4025.684049
-50.0,50,4030.046048
-50.0,50,4034.299575
-50.0,50,4038.828896
-16.0,50,4043.734934
-50.0,50,4047.817814
-50.0,50,4052.052519
-50.0,50,4056.4712
-50.0,50,4061.242986
-17.0,50,4065.612257
-50.0,50,4069.63516
-50.0,50,4073.652476
-14.0,50,4078.237497
-50.0,50,4082.59664
-50.0,50,4086.877366
-50.0,50,4091.197324
-50.0,50,4095.513163
-50.0,50,4099.415353
-50.0,50,4103.494997
-50.0,50,4107.950559
-50.0,50,4112.234757
-21.0,50,4116.899588
-50.0,50,4121.227123
-50.0,50,4126.255133
-50.0,50,4130.499774
-50.0,50,4134.858217
-50.0,50,4140.17282
-50.0,50,4144.475348
-50.0,50,4149.14729
-50.0,50,4153.63729
-50.0,50,4157.876758
-50.0,50,4162.491306
-50.0,50,4166.957278
-50.0,50,4171.582554
-50.0,50,4175.943061
-27.0,50,4180.453691
-48.0,50,4184.884654
-50.0,50,4189.220866
-50.0,50,4193.883201
-50.0,50,4198.40031
-20.0,50,4202.889826
-50.0,50,4203.281609
-28.0,50,4203.740999
-36.0,50,4204.20325
-50.0,50,4204.560613
-15.0,50,4205.046498
-50.0,50,4205.403618
-50.0,50,4205.772869
-50.0,50,4206.126324
-50.0,50,4206.536279
-50.0,50,4207.45129
-50.0,50,4211.830973
-50.0,50,4216.036185
0.0,50,4220.377646
-50.0,50,4224.523485
-50.0,50,4229.041187
-50.0,50,4233.432418
-50.0,50,4237.882312
-50.0,50,4242.019351
-39.0,50,4246.38458
-50.0,50,4250.305692
-50.0,50,4254.51299
-50.0,50,4258.509345
-16.0,50,4262.940502
-50.0,50,4266.733516
-50.0,50,4270.699546
-45.0,50,4274.923206
-48.0,50,4279.067541
-50.0,50,4283.39381
-47.0,50,4287.539953
-50.0,50,4291.883228
-50.0,50,4295.798539
-48.0,50,4300.011604
-50.0,50,4304.294326
-50.0,50,4308.710834
-50.0,50,4313.085408
-50.0,50,4316.959759
-50.0,50,4321.104138
-12.0,50,4325.100153
-50.0,50,4329.317103
-34.0,50,4333.483001
-50.0,50,4337.782225
-50.0,50,4341.806448
-50.0,50,4346.023213
-50.0,50,4350.052707
-50.0,50,4354.215489
-10.0,50,4358.327706
-34.0,50,4362.761743
-47.0,50,4366.829137
-41.0,50,4371.156755
-50.0,50,4376.206674
-50.0,50,4380.42314
-24.0,50,4384.811214
-50.0,50,4388.941791
-50.0,50,4393.160855
-50.0,50,4397.104579
-50.0,50,4401.322568
-50.0,50,4405.545954
-18.0,50,4410.531817
-28.0,50,4415.581843
-36.0,50,4419.803959
-37.0,50,4420.275822
-50.0,50,4420.687032
-49.0,50,4421.180833
-50.0,50,4421.585273
-50.0,50,4421.974267
-50.0,50,4422.420317
-50.0,50,4422.826838
-50.0,50,4423.404815
-13.0,50,4423.874001
-50.0,50,4424.399635
-50.0,50,4429.853275
-50.0,50,4436.086269
-47.0,50,4440.51685
-50.0,50,4444.95704
-16.0,50,4449.200803
-50.0,50,4453.567578
-50.0,50,4457.921945
-29.0,50,4462.331827
-50.0,50,4466.621449
-50.0,50,4470.935394
-31.0,50,4475.553848
