# {"t_start": 1618171197.100356, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,4448.122889
-50.0,50,4448.513414
-13.0,50,4449.033947
-50.0,50,4454.525799
-45.0,50,4460.913848
-50.0,50,4465.158457
-50.0,50,4469.642974
-19.0,50,4473.928622
-46.0,50,4478.223726
-50.0,50,4482.600823
-47.0,50,4487.026854
-50.0,50,4491.292944
-50.0,50,4495.587709
-50.0,50,4500.168897
-50.0,50,4504.277184
-48.0,50,4508.491644
-48.0,50,4512.773596
-17.0,50,4517.63094
-50.0,50,4522.797785
-50.0,50,4527.060124
-50.0,50,4531.1326
-50.0,50,4535.42324
-50.0,50,4540.216889
-47.0,50,4544.621753
-50.0,50,4548.792325
-50.0,50,4552.527288
-50.0,50,4556.756552
-50.0,50,4561.082159
-50.0,50,4565.246051
-50.0,50,4569.149838
-50.0,50,4572.955462
-50.0,50,4577.087722
-50.0,50,4581.283472
-46.0,50,4584.907361
-44.0,50,4588.977252
-50.0,50,4593.28836
-21.0,50,4597.327115
-50.0,50,4601.119795
-50.0,50,4605.045353
-50.0,50,4609.118867
-50.0,50,4613.116721
-41.0,50,4617.225109
0.0,50,4621.433067
-50.0,50,4625.61774
-50.0,50,4629.713421
-50.0,50,4633.993747
-50.0,50,4638.074475
-50.0,50,4642.266054
-45.0,50,4646.288687
-50.0,50,4650.431956
-50.0,50,4654.564446
-50.0,50,4658.936857
-50.0,50,4662.815115
-18.0,50,4663.447872
-14.0,50,4664.053399
-50.0,50,4664.481972
-22.0,50,4664.94383
-16.0,50,4665.475599
-50.0,50,4665.882416
-16.0,50,4666.403955
-50.0,50,4666.834949
-50.0,50,4667.210737
-50.0,50,4667.635896
-50.0,50,4671.704056
-50.0,50,4675.720114
-50.0,50,4680.082785
-10.0,50,4684.309772
-50.0,50,4688.742399
-48.0,50,4692.659394
-50.0,50,4696.697816
-15.0,50,4700.679901
-8.0,50,4704.688289
-50.0,50,4708.390204
-50.0,50,4712.441793
-28.0,50,4716.636218
-50.0,50,4720.551332
-10.0,50,4724.35886
-50.0,50,4728.040603
-50.0,50,4731.919682
-50.0,50,4736.000795
-50.0,50,4739.841463
-13.0,50,4744.022819
-50.0,50,4747.971343
-50.0,50,4752.178502
-50.0,50,4756.238281
-41.0,50,4760.092863
-50.0,50,4764.03607
-49.0,50,4767.868987
-49.0,50,4771.563232
-50.0,50,4775.594509
-50.0,50,4779.531472
-45.0,50,4783.285132
-50.0,50,4787.16834
-46.0,50,4790.837778
-7.0,50,4794.569935
-37.0,50,4798.267925
-50.0,50,4802.19268
-50.0,50,4806.287277
-15.0,50,4810.308996
-50.0,50,4814.257869
-8.0,50,4818.408873
-50.0,50,4822.506909
-50.0,50,4826.296513
-45.0,50,4830.389266
-45.0,50,4834.369081
-13.0,50,4838.236953
-16.0,50,4842.510247
-46.0,50,4846.624364
-8.0,50,4850.671977
-50.0,50,4855.186297
-50.0,50,4859.889452
-50.0,50,4866.419075
-50.0,50,4872.654482
-50.0,50,4873.089272
-13.0,50,4873.571023
-46.0,50,4874.014609
-11.0,50,4874.55717
-48.0,50,4875.080843
-50.0,50,4875.743196
-22.0,50,4876.200097
-7.0,50,4876.737555
-14.0,50,4877.074185
-50.0,50,4877.535409
-48.0,50,4881.825399
-50.0,50,4886.33331
-50.0,50,4890.815692
-50.0,50,4895.441632
-50.0,50,4899.724019
-50.0,50,4904.212746
-50.0,50,4908.653149
-50.0,50,4913.257078
-50.0,50,4917.667216
-50.0,50,4922.19235
-50.0,50,4926.785178
-50.0,50,4931.224902
-50.0,50,4935.86229
-50.0,50,4940.129202
-50.0,50,4944.343828
-47.0,50,4948.827197
0.0,50,4953.195189
-50.0,50,4957.914203
-50.0,50,4962.415309
-50.0,50,4967.117757
-45.0,50,4971.18421
-50.0,50,4975.664733
-50.0,50,4980.085948
-23.0,50,4984.624304
-50.0,50,4989.432841
-50.0,50,4993.841338
-15.0,50,4998.108402
-33.0,50,5002.181737
-50.0,50,5006.737077
-7.0,50,5011.044519
-50.0,50,5015.534742
-50.0,50,5020.700306
-15.0,50,5026.433837
-50.0,50,5030.756142
-8.0,50,5035.131988
-50.0,50,5039.883186
-9.0,50,5044.440744
-50.0,50,5048.858335
-11.0,50,5053.492607
-50.0,50,5058.051323
-50.0,50,5062.454096
-34.0,50,5066.840108
-50.0,50,5071.304853
-50.0,50,5075.551066
-37.0,50,5079.757806
-50.0,50,5083.820982
-50.0,50,5087.993309
-49.0,50,5092.250757
-43.0,50,5096.576359
-12.0,50,5100.614106
-50.0,50,5101.102983
-50.0,50,5101.498314
-14.0,50,5101.969038
-50.0,50,5102.576909
-50.0,50,5103.070848
-31.0,50,5103.537856
-50.0,50,5103.921818
-50.0,50,5104.360365
-26.0,50,5104.684209
-50.0,50,5105.304247
-23.0,50,5109.946651
-50.0,50,5114.41872
-9.0,50,5118.736352
-50.0,50,5122.779507
-50.0,50,5127.277284
-50.0,50,5131.582084
-50.0,50,5136.099988
-50.0,50,5140.900192
-50.0,50,5145.25356
-17.0,50,5149.652105
-50.0,50,5153.993809
-47.0,50,5158.576784
-44.0,50,5163.099731
-50.0,50,5167.558261
-23.0,50,5172.164296
-50.0,50,5176.600432
-50.0,50,5180.767446
-50.0,50,5185.182143
-14.0,50,5189.602238
-50.0,50,5194.097974
-50.0,50,5199.042212
-50.0,50,5203.652306
-11.0,50,5208.164086
-9.0,50,5212.664419
-26.0,50,5217.012972
-50.0,50,5221.394629
-50.0,50,5225.65069
-21.0,50,5229.96405
-50.0,50,5234.495219
-36.0,50,5239.080441
0.0,50,5243.577716
-50.0,50,5247.698761
-10.0,50,5251.489727
-50.0,50,5255.64057
-50.0,50,5260.411081
0.0,50,5264.960711
-19.0,50,5269.489841
-38.0,50,5273.825937
-15.0,50,5278.275602
-48.0,50,5282.495842
-49.0,50,5287.412431
-50.0,50,5291.797808
-50.0,50,5296.484334
-50.0,50,5301.111449
-12.0,50,5305.208229
-39.0,50,5309.619752
-50.0,50,5313.751426
-50.0,50,5317.973146
-50.0,50,5322.420985
-9.0,50,5326.680831
-50.0,50,5327.177822
-50.0,50,5327.564001
-50.0,50,5328.022357
-50.0,50,5328.410364
-50.0,50,5328.786365
-50.0,50,5329.157038
-37.0,50,5329.618999
-19.0,50,5330.020765
-7.0,50,5330.425238
-50.0,50,5331.478819
-50.0,50,5335.828805
-50.0,50,5339.894303
-50.0,50,5344.230086
-50.0,50,5348.890957
-50.0,50,5353.382385
-50.0,50,5358.13524
-50.0,50,5362.578334
-40.0,50,5366.924862
-50.0,50,5371.786603
-50.0,50,5376.091954
-50.0,50,5380.44933
-50.0,50,5384.841264
-50.0,50,5388.98577
-50.0,50,5393.28403
-50.0,50,5397.916468
-16.0,50,5401.970153
-48.0,50,5406.022233
-50.0,50,5410.096667
-50.0,50,5414.687497
-50.0,50,5418.6781
-17.0,50,5423.532335
-49.0,50,5427.687558
-50.0,50,5431.862792
-36.0,50,5436.368459
-9.0,50,5440.46643
-50.0,50,5444.79855
-50.0,50,5448.972661
-50.0,50,5453.115996
-50.0,50,5457.227591
-14.0,50,5461.430517
-47.0,50,5465.483348
-50.0,50,5469.478456
-44.0,50,5473.774933
-50.0,50,5477.797234
-50.0,50,5481.704976
-50.0,50,5485.843802
-50.0,50,5489.93315
-50.0,50,5493.940378
-50.0,50,5497.895409
-50.0,50,5502.025381
-50.0,50,5506.326854
-50.0,50,5510.189418
-16.0,50,5514.485451
-50.0,50,5518.684849
-50.0,50,5522.857522
-50.0,50,5526.945442
-39.0,50,5530.835425
-50.0,50,5535.065726
-31.0,50,5539.230929
-9.0,50,5543.537842
-50.0,50,5543.930862
-50.0,50,5544.325073
-8.0,50,5544.807978
-50.0,50,5545.195859
-50.0,50,5545.636156
-8.0,50,5546.089173
-20.0,50,5546.513579
-8.0,50,5546.947454
-50.0,50,5547.251633
-35.0,50,5548.109674
-41.0,50,5551.999691
-50.0,50,5555.767294
-50.0,50,5559.652917
-50.0,50,5563.918177
-50.0,50,5568.128279
-50.0,50,5571.93829
-50.0,50,5575.905148
-47.0,50,5579.97329
-50.0,50,5584.236242
-50.0,50,5588.69139
-15.0,50,5592.934023
-48.0,50,5597.069106
-15.0,50,5601.385437
-50.0,50,5605.560233
-50.0,50,5609.765373
-45.0,50,5613.961592
-50.0,50,5618.11714
-28.0,50,5622.206786
-50.0,50,5626.1672
-50.0,50,5630.516323
-19.0,50,5634.199514
-40.0,50,5638.114547
-50.0,50,5641.823012
-50.0,50,5645.880332
-31.0,50,5649.969512
-48.0,50,5653.809064
-24.0,50,5658.15284
-50.0,50,5661.956149
-11.0,50,5665.797274
-30.0,50,5669.859599
-47.0,50,5673.827493
-50.0,50,5677.915099
-50.0,50,5681.692947
-50.0,50,5685.585114
-50.0,50,5689.347165
-27.0,50,5693.303212
-50.0,50,5697.396652
-50.0,50,5701.479336
-29.0,50,5705.736856
-4.0,50,5709.885908
-50.0,50,5714.669317
-50.0,50,5719.135628
-50.0,50,5723.387409
-50.0,50,5727.221714
-50.0,50,5731.062447
-11.0,50,5735.156911
-47.0,50,5738.947517
-50.0,50,5742.892225
-50.0,50,5746.728816
-50.0,50,5751.048668
-50.0,50,5751.392309
-50.0,50,5751.778398
-50.0,50,5752.158836
-50.0,50,5752.527747
-31.0,50,5752.936146
-50.0,50,5753.295557
-50.0,50,5753.663658
-21.0,50,5754.075491
-50.0,50,5754.55184
-50.0,50,5755.505816
-46.0,50,5759.623982
-50.0,50,5763.794599
-50.0,50,5767.722535
-50.0,50,5771.868199
-50.0,50,5776.205575
-9.0,50,5780.675706
-46.0,50,5784.764324
-20.0,50,5789.129706
-46.0,50,5793.219943
-50.0,50,5797.347279
-50.0,50,5801.44565
-40.0,50,5805.726063
-50.0,50,5809.893148
-50.0,50,5813.916367
-7.0,50,5818.159077
-50.0,50,5821.976138
-50.0,50,5826.184016
-50.0,50,5830.330419
-34.0,50,5834.712467
-50.0,50,5838.944941
-46.0,50,5843.338705
-32.0,50,5848.134881
0.0,50,5853.183146
-50.0,50,5858.738169
-50.0,50,5863.067215
-50.0,50,5868.291675
0.0,50,5872.956803
-50.0,50,5877.792069
-50.0,50,5881.958133
-17.0,50,5886.249874
-50.0,50,5890.875136
-45.0,50,5895.057612
-22.0,50,5899.268435
-50.0,50,5903.705266
-42.0,50,5907.848834
-16.0,50,5911.993463
-50.0,50,5916.166772
-48.0,50,5920.215912
-50.0,50,5924.545777
-50.0,50,5928.827469
-50.0,50,5933.216859
-50.0,50,5937.367376
-17.0,50,5941.532865
-50.0,50,5945.290519
-50.0,50,5949.489239
-50.0,50,5953.724789
-50.0,50,5957.655336
-50.0,50,5961.570678
-12.0,50,5965.586141
-50.0,50,5969.750279
-50.0,50,5970.140282
-50.0,50,5970.506634
-31.0,50,5970.933168
-50.0,50,5971.367742
-50.0,50,5971.72565
-50.0,50,5972.09149
-11.0,50,5972.500589
0.0,50,5972.92129
-50.0,50,5973.273366
-50.0,50,5974.091245
-50.0,50,5977.969645
-17.0,50,5981.658607
-50.0,50,5985.530176
-50.0,50,5989.660874
-46.0,50,5993.861162
-48.0,50,5998.040585
-50.0,50,6002.335366
-50.0,50,6006.412864
-50.0,50,6010.310061
-50.0,50,6014.303864
-50.0,50,6018.505275
0.0,50,6022.773344
-50.0,50,6026.875247
-34.0,50,6030.881519
0.0,50,6034.976215
-50.0,50,6039.022653
-15.0,50,6043.167851
-50.0,50,6047.400442
0.0,50,6051.476866
-47.0,50,6055.808523
-50.0,50,6059.863903
-50.0,50,6064.120384
-22.0,50,6068.287832
-50.0,50,6072.45901
-29.0,50,6076.982014
0.0,50,6081.225683
-50.0,50,6085.570815
-8.0,50,6089.661918
-50.0,50,6093.522404
-48.0,50,6097.621156
-50.0,50,6101.234345
-50.0,50,6105.334517
-17.0,50,6111.105434
-50.0,50,6117.741392
-50.0,50,6123.657554
-50.0,50,6128.930708
-50.0,50,6134.45896
-47.0,50,6140.335721
-48.0,50,6145.705633
-46.0,50,6151.226024
-50.0,50,6156.560689
-50.0,50,6161.72266
-50.0,50,6167.865754
-16.0,50,6172.271985
-29.0,50,6176.8761
-50.0,50,6181.52662
-50.0,50,6185.912322
-50.0,50,6190.195822
-47.0,50,6194.907862
-50.0,50,6199.458271
-50.0,50,6200.065625
-50.0,50,6200.736318
-13.0,50,6201.243533
-50.0,50,6201.723664
-50.0,50,6202.126618
-50.0,50,6202.637029
-50.0,50,6203.026466
-50.0,50,6203.484099
-50.0,50,6203.859001
-50.0,50,6204.397513
0.0,50,6208.596819
-47.0,50,6212.800606
-50.0,50,6217.085902
-50.0,50,6221.149853
-49.0,50,6225.130105
-50.0,50,6229.298394
-50.0,50,6233.297195
-50.0,50,6237.619709
-50.0,50,6242.021115
-25.0,50,6246.569776
-50.0,50,6250.561782
-25.0,50,6254.946308
-50.0,50,6258.720207
-24.0,50,6262.820999
-46.0,50,6266.990371
-50.0,50,6271.25603
-25.0,50,6275.51414
-50.0,50,6279.77165
-34.0,50,6284.045106
-50.0,50,6287.945373
-46.0,50,6292.119134
-45.0,50,6296.446391
-44.0,50,6300.876929
-50.0,50,6304.958759
-50.0,50,6309.223803
-26.0,50,6313.317303
-50.0,50,6317.638313
-49.0,50,6321.990862
-41.0,50,6326.041224
-50.0,50,6330.289747
-45.0,50,6334.847414
-17.0,50,6338.941953
-50.0,50,6343.169412
-47.0,50,6347.550871
-29.0,50,6351.742997
-50.0,50,6355.889072
-13.0,50,6360.36099
-22.0,50,6364.661194
-50.0,50,6369.072727
-50.0,50,6373.266652
-50.0,50,6377.763876
-15.0,50,6382.02471
-50.0,50,6386.089132
-50.0,50,6390.177193
0.0,50,6394.298803
-50.0,50,6398.598663
-47.0,50,6402.955226
-17.0,50,6408.287572
-50.0,50,6413.969768
-50.0,50,6419.079946
-14.0,50,6419.691877
-16.0,50,6420.163687
-13.0,50,6420.655263
-9.0,50,6421.082004
-50.0,50,6421.453873
-50.0,50,6421.821319
-50.0,50,6422.236549
-11.0,50,6422.602446
-50.0,50,6422.952186
0.0,50,6424.232118
-48.0,50,6428.675257
-50.0,50,6433.016391
-22.0,50,6437.663646
-50.0,50,6441.656588
-50.0,50,6445.85676
-50.0,50,6450.295377
-50.0,50,6454.607016
-27.0,50,6458.858704
0.0,50,6462.97737
-10.0,50,6467.544784
-50.0,50,6471.860825
-50.0,50,6475.964438
-50.0,50,6480.367426
-50.0,50,6484.680023
-7.0,50,6488.783527
-47.0,50,6493.094973
-50.0,50,6497.373116
-45.0,50,6501.51387
-49.0,50,6505.671667
-12.0,50,6509.750684
-50.0,50,6514.043609
-49.0,50,6518.265512
-50.0,50,6522.276328
-6.0,50,6526.321317
-10.0,50,6530.628827
-49.0,50,6534.968765
-48.0,50,6539.086425
-50.0,50,6543.411937
-45.0,50,6547.490001
-33.0,50,6551.851302
-34.0,50,6555.910547
-50.0,50,6560.215415
-50.0,50,6564.422855
-50.0,50,6568.863789
-45.0,50,6572.940234
-50.0,50,6577.220534
-50.0,50,6581.263512
-17.0,50,6585.304093
-50.0,50,6589.322619
-50.0,50,6593.433679
-50.0,50,6597.66068
0.0,50,6601.467352
-11.0,50,6605.944693
-50.0,50,6610.113445
-50.0,50,6614.226087
-50.0,50,6618.257966
-50.0,50,6622.689857
-50.0,50,6627.543956
-50.0,50,6632.324386
-31.0,50,6637.683594
-50.0,50,6638.037687
-50.0,50,6638.527539
-50.0,50,6639.056379
-50.0,50,6639.655123
-50.0,50,6640.254985
-50.0,50,6640.732561
-50.0,50,6641.104649
-50.0,50,6641.511917
-20.0,50,6641.89043
-50.0,50,6643.604105
-50.0,50,6649.166804
-50.0,50,6653.620892
-50.0,50,6658.269333
-16.0,50,6662.729095
-49.0,50,6667.457158
-50.0,50,6672.160585
-50.0,50,6676.629477
-18.0,50,6680.988933
-47.0,50,6684.818655
-50.0,50,6689.149192
-49.0,50,6693.873241
-24.0,50,6698.053356
-50.0,50,6702.300662
-50.0,50,6706.467466
-50.0,50,6710.918726
-50.0,50,6715.133908
-18.0,50,6719.434465
-50.0,50,6724.080889
-27.0,50,6728.631807
-35.0,50,6733.101015
-50.0,50,6737.725698
-26.0,50,6742.129635
-22.0,50,6746.37079
-50.0,50,6750.60704
-45.0,50,6754.935288
-50.0,50,6759.455857
-50.0,50,6763.622259
-50.0,50,6768.351424
-47.0,50,6772.700817
-34.0,50,6777.209662
-50.0,50,6781.72864
-32.0,50,6786.231905
-50.0,50,6790.873491
-35.0,50,6795.668067
-50.0,50,6799.963645
-18.0,50,6804.522858
-50.0,50,6808.985484
-35.0,50,6813.416305
-16.0,50,6817.797271
-45.0,50,6822.001646
-50.0,50,6826.008181
-50.0,50,6830.134878
-50.0,50,6834.504705
-16.0,50,6838.865608
-50.0,50,6843.245144
-49.0,50,6847.480758
-44.0,50,6852.097965
-10.0,50,6856.599984
-50.0,50,6860.72274
-50.0,50,6865.004143
-50.0,50,6865.4552
-11.0,50,6865.835404
-50.0,50,6866.233958
-50.0,50,6866.690281
-50.0,50,6867.150331
-19.0,50,6867.524165
-35.0,50,6867.978828
-50.0,50,6868.341357
-13.0,50,6868.781239
-50.0,50,6869.298886
-50.0,50,6873.577459
-50.0,50,6877.767646
-50.0,50,6881.925677
-50.0,50,6886.041166
-48.0,50,6890.201404
-43.0,50,6894.541422
-50.0,50,6898.821044
-50.0,50,6903.244851
-50.0,50,6907.411981
-24.0,50,6911.940523
-50.0,50,6916.203551
-50.0,50,6920.613768
-50.0,50,6925.048906
0.0,50,6929.785919
-33.0,50,6934.220588
-33.0,50,6938.736996
-50.0,50,6943.533257
-50.0,50,6947.832675
-48.0,50,6952.23761
-46.0,50,6956.340032
-50.0,50,6960.852094
-50.0,50,6965.34524
-50.0,50,6969.594138
-31.0,50,6973.733278
-39.0,50,6977.746978
-50.0,50,6981.995097
-50.0,50,6985.750004
-50.0,50,6990.110243
-50.0,50,6994.446916
-50.0,50,6998.83982
0.0,50,7003.209956
-50.0,50,7007.517243
-31.0,50,7011.643621
-48.0,50,7015.959869
-21.0,50,7020.377926
-12.0,50,7024.256516
-46.0,50,7028.647541
0.0,50,7033.128117
-50.0,50,7037.545868
-14.0,50,7042.177704
-48.0,50,7046.668905
-47.0,50,7051.133625
-50.0,50,7055.029611
-47.0,50,7059.088853
-50.0,50,7063.280485
-50.0,50,7067.060216
0.0,50,7071.157591
-14.0,50,7075.370023
-50.0,50,7079.273723
-17.0,50,7083.434333
-50.0,50,7083.776723
-6.0,50,7084.201481
-10.0,50,7084.573283
-8.0,50,7084.942622
-50.0,50,7085.360171
-16.0,50,7085.773554
-25.0,50,7086.224108
-50.0,50,7086.641636
-9.0,50,7087.150274
-50.0,50,7087.805169
-31.0,50,7091.982448
-50.0,50,7097.653663
-29.0,50,7103.460908
-47.0,50,7108.318013
-50.0,50,7112.537723
-50.0,50,7116.753841
-50.0,50,7121.077529
-50.0,50,7125.292662
-47.0,50,7129.634384
-48.0,50,7134.130526
-43.0,50,7138.862986
-48.0,50,7143.518355
-50.0,50,7147.727129
-50.0,50,7152.292991
0.0,50,7156.942903
-28.0,50,7161.367328
-50.0,50,7165.661097
-46.0,50,7170.047117
-25.0,50,7174.728439
-50.0,50,7178.875857
-20.0,50,7182.871667
-50.0,50,7187.346007
-16.0,50,7191.929388
-42.0,50,7196.274097
-48.0,50,7200.832087
-50.0,50,7205.833091
-43.0,50,7210.401972
0.0,50,7214.665445
-14.0,50,7219.174502
-20.0,50,7223.919771
-50.0,50,7228.203682
-50.0,50,7232.310318
-50.0,50,7237.25567
-31.0,50,7241.37726
-50.0,50,7245.225796
-50.0,50,7249.279819
-10.0,50,7253.433706
-9.0,50,7257.50146
-50.0,50,7262.666911
-15.0,50,7270.501768
-50.0,50,7279.415234
-50.0,50,7286.467789
-50.0,50,7292.273731
-50.0,50,7297.69133
-40.0,50,7303.531803
-50.0,50,7309.149851
-50.0,50,7314.796484
-50.0,50,7320.132835
-50.0,50,7325.645629
-50.0,50,7331.239023
-50.0,50,7331.802215
-9.0,50,7332.269031
-50.0,50,7332.879449
0.0,50,7333.340034
-9.0,50,7333.991119
-50.0,50,7334.467839
-17.0,50,7334.984047
-50.0,50,7335.452993
-9.0,50,7335.922957
-50.0,50,7336.93721
-37.0,50,7342.673855
-15.0,50,7348.110522
-50.0,50,7353.681763
-15.0,50,7359.060061
-50.0,50,7364.364228
-34.0,50,7369.647955
-4.0,50,7375.014847
-9.0,50,7380.531543
0.0,50,7386.003429
-50.0,50,7391.431572
-17.0,50,7397.38051
0.0,50,7403.192457
-50.0,50,7408.638927
-50.0,50,7413.627788
-10.0,50,7418.91941
-49.0,50,7424.34595
-50.0,50,7429.694605
-50.0,50,7435.055557
-9.0,50,7440.548837
-50.0,50,7446.285998
-37.0,50,7451.917216
-21.0,50,7457.993375
-20.0,50,7463.677247
-50.0,50,7469.15737
-50.0,50,7474.878745
-19.0,50,7480.405255
-29.0,50,7486.096841
0.0,50,7491.661789
-50.0,50,7497.127335
-19.0,50,7503.445962
-50.0,50,7509.340114
-34.0,50,7514.829256
-49.0,50,7520.263918
-22.0,50,7525.686512
-50.0,50,7531.019903
-50.0,50,7536.261981
-50.0,50,7541.802166
-12.0,50,7547.331348
-50.0,50,7552.874682
-50.0,50,7558.575735
-34.0,50,7563.988869
-50.0,50,7569.686321
-50.0,50,7575.223392
-13.0,50,7580.872763
-50.0,50,7586.567042
-22.0,50,7592.003049
-50.0,50,7597.393834
-50.0,50,7602.803167
-50.0,50,7608.190769
-10.0,50,7613.794467
-8.0,50,7614.294952
-7.0,50,7614.822453
-50.0,50,7615.340309
-50.0,50,7615.81864
-50.0,50,7616.45411
-12.0,50,7616.979249
-7.0,50,7617.521497
-50.0,50,7617.99128
-50.0,50,7618.518789
-50.0,50,7619.711184
-50.0,50,7625.324008
-13.0,50,7630.659315
-50.0,50,7636.190047
-25.0,50,7641.64881
-50.0,50,7647.459538
-50.0,50,7653.010628
-50.0,50,7658.640103
-50.0,50,7663.798524
-35.0,50,7669.24901
-50.0,50,7674.983705
-13.0,50,7680.572639
-47.0,50,7685.986193
-33.0,50,7691.657381
-50.0,50,7697.599195
-36.0,50,7703.141599
-50.0,50,7708.868773
-50.0,50,7714.333454
-50.0,50,7719.758813
-50.0,50,7725.08211
-50.0,50,7730.536197
0.0,50,7736.034914
-19.0,50,7741.069227
-34.0,50,7747.008542
-50.0,50,7752.731418
-50.0,50,7758.183128
-50.0,50,7763.923818
-50.0,50,7770.12177
-50.0,50,7775.818019
-50.0,50,7781.07233
-50.0,50,7786.630087
-13.0,50,7792.312803
-17.0,50,7797.946921
-50.0,50,7803.881347
-43.0,50,7809.879478
-50.0,50,7815.090827
-50.0,50,7819.390651
0.0,50,7823.648426
-50.0,50,7828.072991
-48.0,50,7832.309814
-50.0,50,7836.363745
0.0,50,7840.729962
-40.0,50,7845.109658
-40.0,50,7849.458335
-48.0,50,7853.748105
-20.0,50,7858.080369
-31.0,50,7862.413011
-50.0,50,7866.768745
-50.0,50,7871.103322
-50.0,50,7875.315932
-6.0,50,7879.44458
-50.0,50,7879.811432
-50.0,50,7880.200201
-50.0,50,7880.618156
-50.0,50,7881.017225
-50.0,50,7881.366565
-50.0,50,7881.740362
-50.0,50,7882.150492
-50.0,50,7882.569443
-50.0,50,7883.077054
-50.0,50,7884.071035
0.0,50,7888.30905
-16.0,50,7892.528836
-50.0,50,7896.835373
-50.0,50,7900.72158
-50.0,50,7904.983232
-50.0,50,7909.265112
-50.0,50,7914.157858
-50.0,50,7918.589004
-50.0,50,7922.689063
-45.0,50,7927.660868
-50.0,50,7931.743656
-37.0,50,7935.904477
-50.0,50,7940.368126
-34.0,50,7944.346289
-11.0,50,7949.014669
-50.0,50,7953.667512
-32.0,50,7957.899983
-39.0,50,7964.001092
-46.0,50,7969.232714
-50.0,50,7974.578
-12.0,50,7979.807837
-50.0,50,7985.27497
-20.0,50,7990.535883
-48.0,50,7996.177729
-50.0,50,8003.008906
-50.0,50,8010.532606
-50.0,50,8017.138134
-22.0,50,8023.941918
-50.0,50,8030.963495
-50.0,50,8037.88353
-31.0,50,8045.410762
-50.0,50,8052.549874
-16.0,50,8059.66119
-16.0,50,8066.761568
-6.0,50,8073.849886
-45.0,50,8080.703249
-50.0,50,8087.561861
-50.0,50,8094.796586
-32.0,50,8101.754128
-50.0,50,8108.889538
-41.0,50,8115.620641
-50.0,50,8122.38068
-50.0,50,8129.357666
-25.0,50,8136.000463
-50.0,50,8142.54768
-50.0,50,8149.41322
-50.0,50,8155.951909
-50.0,50,8162.79545
-50.0,50,8169.711472
-5.0,50,8176.535828
-50.0,50,8177.277807
-7.0,50,8177.907708
-46.0,50,8178.579455
-50.0,50,8179.201263
-50.0,50,8179.899176
-50.0,50,8180.371616
0.0,50,8180.80788
-50.0,50,8181.440198
-50.0,50,8181.883152
-47.0,50,8183.573685
-40.0,50,8190.570801
-50.0,50,8197.160763
-50.0,50,8204.212772
-50.0,50,8210.932209
-11.0,50,8217.677199
-50.0,50,8224.439842
-15.0,50,8231.588401
-18.0,50,8238.213874
-50.0,50,8244.780131
-50.0,50,8251.159921
-50.0,50,8257.940351
-50.0,50,8264.690646
-23.0,50,8271.366297
-50.0,50,8278.169373
-50.0,50,8285.294139
-50.0,50,8292.595049
-50.0,50,8299.450149
-50.0,50,8306.213999
-50.0,50,8313.448627
-25.0,50,8320.651839
-50.0,50,8326.950758
-50.0,50,8332.522859
-50.0,50,8338.086285
-50.0,50,8343.696627
-50.0,50,8349.362738
-50.0,50,8354.717542
-50.0,50,8360.236316
-46.0,50,8366.111467
-50.0,50,8371.203614
-47.0,50,8376.874599
-50.0,50,8382.537976
-50.0,50,8387.641858
-50.0,50,8392.879679
-50.0,50,8398.268911
-16.0,50,8403.902097
-50.0,50,8409.639542
-10.0,50,8415.307358
0.0,50,8420.651731
-50.0,50,8426.157604
-10.0,50,8431.74988
-50.0,50,8437.540186
-49.0,50,8443.225529
-48.0,50,8448.597663
-50.0,50,8454.009619
-50.0,50,8459.533324
-50.0,50,8465.287843
-50.0,50,8470.83568
-50.0,50,8476.030032
-24.0,50,8481.620182
-14.0,50,8487.148738
-7.0,50,8487.610434
-16.0,50,8488.180582
-50.0,50,8488.675264
-50.0,50,8489.211074
-4.0,50,8489.695144
-23.0,50,8490.234564
-13.0,50,8490.708654
-11.0,50,8491.210009
-29.0,50,8491.746833
-50.0,50,8492.669003
-50.0,50,8498.10758
-50.0,50,8503.688703
-50.0,50,8508.951535
-48.0,50,8514.328769
-44.0,50,8519.756956
-20.0,50,8525.13474
-46.0,50,8530.665873
-31.0,50,8536.248491
-48.0,50,8541.327518
-50.0,50,8546.512903
-50.0,50,8551.811908
-50.0,50,8557.065137
0.0,50,8562.676253
-50.0,50,8567.98916
-48.0,50,8573.383489
-50.0,50,8578.980411
-50.0,50,8584.372717
-50.0,50,8589.827674
-50.0,50,8595.472691
-48.0,50,8600.716229
-50.0,50,8605.954159
-50.0,50,8611.337441
-47.0,50,8616.798876
-47.0,50,8622.138334
-50.0,50,8627.672414
-50.0,50,8632.882231
0.0,50,8638.118452
-50.0,50,8643.816193
-50.0,50,8649.433625
-50.0,50,8654.888129
-17.0,50,8660.33539
-50.0,50,8665.849662
-50.0,50,8671.474805
-50.0,50,8677.23273
-50.0,50,8682.571391
-50.0,50,8688.186056
-48.0,50,8693.429085
-50.0,50,8698.66644
-50.0,50,8703.912019
-50.0,50,8709.240486
-50.0,50,8714.900088
-47.0,50,8720.539453
-50.0,50,8725.804869
-47.0,50,8731.315123
-37.0,50,8736.732302
-50.0,50,8742.147329
-50.0,50,8747.77033
-37.0,50,8753.478063
-50.0,50,8758.812222
-32.0,50,8763.987272
0.0,50,8764.489964
-10.0,50,8765.352588
-50.0,50,8765.914867
