# {"t_start": 1618171197.348432, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,1151.59055
-50.0,50,1152.020859
-50.0,50,1152.522161
-50.0,50,1152.984352
-50.0,50,1153.510003
-50.0,50,1153.96707
-50.0,50,1154.464475
-50.0,50,1154.900015
-50.0,50,1155.617522
-50.0,50,1161.121477
-50.0,50,1166.567708
-50.0,50,1171.993127
-50.0,50,1176.937755
-50.0,50,1182.293841
-50.0,50,1187.347214
-50.0,50,1192.663544
-50.0,50,1198.090683
-50.0,50,1203.324597
-50.0,50,1208.347042
-50.0,50,1213.67642
-50.0,50,1219.117985
-50.0,50,1224.452527
-50.0,50,1229.922349
-50.0,50,1235.213245
-50.0,50,1240.643554
-50.0,50,1245.584116
-50.0,50,1250.909377
-50.0,50,1256.418082
-50.0,50,1262.088095
-50.0,50,1268.244657
-50.0,50,1273.716832
-50.0,50,1278.927129
-50.0,50,1284.211022
-46.0,50,1289.766972
-50.0,50,1295.100886
-50.0,50,1300.452551
-50.0,50,1305.815793
-50.0,50,1310.704435
-50.0,50,1316.093043
-50.0,50,1321.65588
-50.0,50,1327.191024
-50.0,50,1332.661273
-50.0,50,1338.157216
-50.0,50,1343.528347
-50.0,50,1348.832582
-50.0,50,1354.118605
-50.0,50,1359.590988
-50.0,50,1365.215307
-50.0,50,1370.620692
-50.0,50,1377.286936
-50.0,50,1383.017914
0.0,50,1388.723195
-50.0,50,1394.25912
-50.0,50,1399.739791
0.0,50,1405.354412
-50.0,50,1410.976943
-50.0,50,1416.541982
-50.0,50,1421.960333
-50.0,50,1427.513631
-50.0,50,1428.023329
0.0,50,1428.503283
-50.0,50,1429.153383
-50.0,50,1429.581017
-50.0,50,1430.074068
-50.0,50,1430.552825
-50.0,50,1430.962469
-50.0,50,1431.457533
-50.0,50,1431.857521
-50.0,50,1432.838278
-50.0,50,1438.363873
-50.0,50,1443.878899
-50.0,50,1449.354077
-50.0,50,1454.729005
-50.0,50,1460.170086
-50.0,50,1465.558036
-50.0,50,1470.601146
-50.0,50,1476.218343
-50.0,50,1481.28968
-50.0,50,1486.593045
-50.0,50,1491.854251
-50.0,50,1497.444558
-50.0,50,1502.700738
-50.0,50,1508.002708
-50.0,50,1513.452456
-50.0,50,1518.728131
-50.0,50,1524.184702
-50.0,50,1529.693392
-50.0,50,1535.145562
-50.0,50,1540.584859
-50.0,50,1545.766609
-50.0,50,1551.093169
-50.0,50,1556.782463
-50.0,50,1562.314676
-50.0,50,1567.992844
-50.0,50,1573.364421
-50.0,50,1578.78506
-50.0,50,1583.781133
-50.0,50,1589.223834
-50.0,50,1594.607196
-50.0,50,1600.273854
-50.0,50,1605.625838
-50.0,50,1611.181358
-50.0,50,1616.69352
-48.0,50,1622.009537
-50.0,50,1627.378166
-50.0,50,1632.671542
-50.0,50,1638.096834
-50.0,50,1643.886939
-50.0,50,1649.158743
-50.0,50,1654.282321
-50.0,50,1659.71805
-50.0,50,1665.325208
-50.0,50,1670.428882
-50.0,50,1676.204401
-50.0,50,1681.649841
-50.0,50,1687.015213
-50.0,50,1693.094863
-50.0,50,1699.732403
-50.0,50,1705.67599
-50.0,50,1706.196479
-50.0,50,1706.752892
-50.0,50,1707.236042
-50.0,50,1707.687715
-50.0,50,1708.161455
-50.0,50,1708.635879
-50.0,50,1709.251695
-50.0,50,1709.721916
-50.0,50,1710.154178
-50.0,50,1710.811189
-50.0,50,1715.891065
-50.0,50,1720.754662
-50.0,50,1726.047176
-50.0,50,1730.922184
-50.0,50,1736.101544
0.0,50,1742.095979
-50.0,50,1748.003395
-50.0,50,1754.055748
-50.0,50,1760.1948
-50.0,50,1765.660172
-50.0,50,1771.352831
-50.0,50,1776.87819
-50.0,50,1782.913363
-50.0,50,1788.44172
-50.0,50,1794.011662
-50.0,50,1799.415267
-50.0,50,1804.915907
-50.0,50,1810.265491
-50.0,50,1815.794979
-50.0,50,1821.201203
-50.0,50,1826.694598
-50.0,50,1832.029144
-50.0,50,1837.629945
-50.0,50,1843.168879
-50.0,50,1848.580214
-50.0,50,1853.58359
-50.0,50,1858.600658
-50.0,50,1863.902905
-50.0,50,1869.173622
-50.0,50,1874.697892
-50.0,50,1880.016137
-50.0,50,1885.304952
-50.0,50,1890.845111
-50.0,50,1895.977492
-50.0,50,1901.65459
-50.0,50,1906.839517
-50.0,50,1911.994462
-50.0,50,1917.395663
-50.0,50,1922.701445
-50.0,50,1928.045569
-46.0,50,1933.64695
-50.0,50,1939.340036
-50.0,50,1944.457232
-47.0,50,1949.602581
-50.0,50,1955.068682
-50.0,50,1960.638236
-50.0,50,1966.634863
-50.0,50,1971.857374
-50.0,50,1977.526612
-50.0,50,1982.941154
-50.0,50,1983.408047
-50.0,50,1984.013047
-50.0,50,1984.541448
0.0,50,1984.97471
-50.0,50,1985.435386
-50.0,50,1985.88107
-50.0,50,1986.385396
-50.0,50,1986.809833
-50.0,50,1987.353638
-50.0,50,1988.02196
-50.0,50,1993.537946
-50.0,50,1998.935159
-50.0,50,2004.375494
-50.0,50,2009.868002
-50.0,50,2015.194986
-50.0,50,2019.992326
-50.0,50,2025.58276
-50.0,50,2030.793896
-50.0,50,2036.086354
-50.0,50,2041.260201
-50.0,50,2046.382121
-42.0,50,2051.836769
-50.0,50,2057.320945
-50.0,50,2062.449932
-50.0,50,2068.217516
-50.0,50,2076.453225
-50.0,50,2081.013755
-50.0,50,2085.63799
-50.0,50,2089.963911
0.0,50,2094.2326
-50.0,50,2098.543481
-50.0,50,2102.326138
-50.0,50,2106.654835
-50.0,50,2110.987128
-50.0,50,2115.565317
-50.0,50,2121.012567
-50.0,50,2125.952925
-50.0,50,2130.520994
-50.0,50,2134.546143
-50.0,50,2138.955297
-50.0,50,2143.195952
-50.0,50,2147.615723
-50.0,50,2151.91678
-50.0,50,2156.480884
-50.0,50,2160.89794
-50.0,50,2165.163229
-50.0,50,2169.777369
-50.0,50,2174.561926
-50.0,50,2179.000551
-50.0,50,2183.825093
-50.0,50,2188.33341
-50.0,50,2192.680749
-50.0,50,2197.189341
-50.0,50,2201.553616
-50.0,50,2205.953131
-50.0,50,2210.403752
-50.0,50,2214.540177
-50.0,50,2218.905852
-50.0,50,2223.322341
-50.0,50,2227.84294
-50.0,50,2228.274604
-50.0,50,2228.663456
-50.0,50,2229.083349
-12.0,50,2229.465083
-50.0,50,2229.886022
-50.0,50,2230.271441
0.0,50,2230.651286
-50.0,50,2231.056576
-50.0,50,2231.497237
-50.0,50,2232.500256
-50.0,50,2236.81206
-50.0,50,2241.120363
-50.0,50,2245.466183
-50.0,50,2250.011486
-50.0,50,2254.686566
-50.0,50,2261.017765
-50.0,50,2266.70036
-50.0,50,2272.395437
-50.0,50,2278.216306
-50.0,50,2283.894813
-50.0,50,2289.55363
-50.0,50,2295.519554
0.0,50,2301.440549
-50.0,50,2307.153869
-50.0,50,2313.191982
-50.0,50,2318.941061
-50.0,50,2325.121442
-50.0,50,2329.919683
-50.0,50,2334.701799
-50.0,50,2339.564641
-50.0,50,2344.163791
-50.0,50,2348.394927
-50.0,50,2352.85177
-50.0,50,2356.77792
-50.0,50,2361.254929
-48.0,50,2366.080216
-50.0,50,2370.451615
-50.0,50,2374.933597
-50.0,50,2379.430786
-50.0,50,2383.56604
-50.0,50,2387.818173
-50.0,50,2392.180161
-50.0,50,2396.513169
-50.0,50,2400.872104
-50.0,50,2405.044757
-50.0,50,2409.090555
-50.0,50,2413.151929
-50.0,50,2417.460914
-50.0,50,2421.412491
-50.0,50,2425.708198
-50.0,50,2429.869672
-50.0,50,2433.918914
-50.0,50,2437.67086
-50.0,50,2441.927479
-50.0,50,2446.072685
-50.0,50,2450.275614
-50.0,50,2454.53888
-50.0,50,2459.123496
-50.0,50,2465.357377
-50.0,50,2470.931776
-50.0,50,2471.419489
-50.0,50,2472.007973
-50.0,50,2472.515343
-50.0,50,2473.130907
-50.0,50,2473.666381
-50.0,50,2474.112792
-50.0,50,2474.777561
-15.0,50,2475.326463
-50.0,50,2475.754501
-50.0,50,2476.763444
-50.0,50,2482.601686
-50.0,50,2488.279514
-50.0,50,2493.640692
-50.0,50,2499.641547
-46.0,50,2505.744108
-15.0,50,2511.468611
-50.0,50,2516.966451
-50.0,50,2522.527436
-50.0,50,2528.260013
-50.0,50,2533.762089
-50.0,50,2539.040187
-50.0,50,2545.100309
-50.0,50,2552.111571
-50.0,50,2559.136925
-50.0,50,2567.630813
0.0,50,2575.832474
-50.0,50,2583.122926
0.0,50,2589.736186
-50.0,50,2596.796592
-50.0,50,2605.406451
-50.0,50,2612.415539
-50.0,50,2619.342719
-50.0,50,2626.215377
-50.0,50,2632.24817
-50.0,50,2638.521965
-50.0,50,2644.410136
-50.0,50,2651.035002
-50.0,50,2656.428432
-50.0,50,2661.179431
-42.0,50,2665.821396
-50.0,50,2670.360713
-50.0,50,2674.554643
-50.0,50,2679.086526
-50.0,50,2683.567158
-50.0,50,2687.862372
-50.0,50,2692.074637
-50.0,50,2696.630212
-50.0,50,2701.03974
-50.0,50,2705.405188
-50.0,50,2709.782266
-50.0,50,2714.365894
-18.0,50,2718.704756
-50.0,50,2722.854225
-50.0,50,2727.239296
-50.0,50,2731.551541
-50.0,50,2735.711769
-50.0,50,2740.355467
-50.0,50,2746.606745
-50.0,50,2751.625921
-50.0,50,2755.706026
-50.0,50,2756.165745
-24.0,50,2756.54442
-50.0,50,2756.984241
-50.0,50,2757.380243
-50.0,50,2757.770468
-48.0,50,2758.208536
-50.0,50,2758.584267
-50.0,50,2759.046643
-50.0,50,2759.427129
-50.0,50,2760.252554
-50.0,50,2764.45453
-50.0,50,2768.285465
-50.0,50,2772.594739
-50.0,50,2777.042176
-50.0,50,2781.267383
-50.0,50,2785.548305
-50.0,50,2790.020319
-50.0,50,2794.310425
-50.0,50,2798.656192
-50.0,50,2803.05186
-50.0,50,2807.274647
-50.0,50,2811.590815
-50.0,50,2815.916485
-50.0,50,2820.256097
-50.0,50,2824.136837
-28.0,50,2828.294311
-50.0,50,2832.093787
-50.0,50,2836.347891
-50.0,50,2840.671943
-50.0,50,2845.00837
-50.0,50,2849.456056
-50.0,50,2853.584865
-50.0,50,2857.551401
-50.0,50,2861.772575
0.0,50,2866.041437
-50.0,50,2870.554458
-50.0,50,2874.890936
-10.0,50,2879.670602
-50.0,50,2884.172778
-50.0,50,2888.005096
-50.0,50,2894.35538
-50.0,50,2900.710647
-50.0,50,2905.290601
-50.0,50,2910.674529
-50.0,50,2915.077441
-50.0,50,2919.587985
-47.0,50,2925.619675
-50.0,50,2929.724568
-50.0,50,2934.170749
-50.0,50,2938.357375
-49.0,50,2942.784942
-50.0,50,2947.070383
-36.0,50,2951.473534
-50.0,50,2955.743315
-50.0,50,2960.163744
-50.0,50,2964.349964
-50.0,50,2968.719197
-50.0,50,2973.29036
-50.0,50,2977.518468
-50.0,50,2981.856447
-50.0,50,2982.319613
-50.0,50,2982.713794
-50.0,50,2983.139563
-50.0,50,2983.644231
-16.0,50,2984.316463
-47.0,50,2984.768326
-50.0,50,2985.209487
-50.0,50,2985.621763
-50.0,50,2985.975663
-50.0,50,2986.788662
-47.0,50,2991.134761
-50.0,50,2995.131659
-50.0,50,2999.132523
-50.0,50,3003.43124
-50.0,50,3007.529225
-50.0,50,3011.664484
-23.0,50,3015.857451
-22.0,50,3022.402168
-50.0,50,3028.218292
-50.0,50,3034.037436
-50.0,50,3039.960486
0.0,50,3045.428805
-48.0,50,3051.196644
-50.0,50,3057.250221
-39.0,50,3063.514631
-50.0,50,3069.996381
-45.0,50,3075.448318
-50.0,50,3081.1222
-50.0,50,3086.57639
-50.0,50,3092.33273
-30.0,50,3097.902349
-50.0,50,3103.516959
-42.0,50,3108.910605
-50.0,50,3114.305661
-50.0,50,3119.828947
-50.0,50,3125.557637
-50.0,50,3131.05667
-50.0,50,3136.439924
-50.0,50,3141.888592
-31.0,50,3147.215958
-50.0,50,3152.66868
-15.0,50,3158.277044
-50.0,50,3163.482022
-50.0,50,3168.787151
-25.0,50,3173.971614
-50.0,50,3179.966661
-50.0,50,3185.442269
-50.0,50,3190.890245
-50.0,50,3196.480696
-50.0,50,3201.883681
-50.0,50,3207.159815
-50.0,50,3212.3467
-50.0,50,3217.689125
-50.0,50,3223.191205
-50.0,50,3228.700441
-15.0,50,3234.139451
-50.0,50,3239.602647
-50.0,50,3244.919859
-50.0,50,3250.486124
-14.0,50,3256.089457
-50.0,50,3256.620968
-50.0,50,3257.110994
-50.0,50,3257.570132
-50.0,50,3258.034293
-50.0,50,3258.52593
-46.0,50,3259.101912
-50.0,50,3259.589194
-15.0,50,3260.079442
-50.0,50,3260.693251
-50.0,50,3261.652054
-23.0,50,3267.061844
-50.0,50,3274.310973
-50.0,50,3280.099218
-8.0,50,3285.381242
-44.0,50,3290.735857
-50.0,50,3296.1641
-50.0,50,3301.586688
-50.0,50,3307.450647
-50.0,50,3313.002658
-50.0,50,3318.707706
-50.0,50,3324.046256
-50.0,50,3329.374159
-50.0,50,3335.068256
-50.0,50,3340.718862
0.0,50,3345.840495
-50.0,50,3351.523634
-50.0,50,3357.155435
-10.0,50,3362.494607
-50.0,50,3368.042463
-47.0,50,3373.086034
-48.0,50,3378.676108
-50.0,50,3384.27962
-38.0,50,3389.975344
-50.0,50,3395.687413
-41.0,50,3401.487067
-43.0,50,3407.041565
-50.0,50,3413.20237
-47.0,50,3418.890887
-46.0,50,3424.521766
-50.0,50,3430.220628
-50.0,50,3435.632621
-50.0,50,3441.106362
-26.0,50,3446.538983
-50.0,50,3451.325017
-50.0,50,3455.712336
-50.0,50,3460.146084
-50.0,50,3464.483573
-50.0,50,3468.712025
-50.0,50,3472.942974
-50.0,50,3477.397166
-50.0,50,3481.949146
-50.0,50,3487.020953
-50.0,50,3492.38962
-50.0,50,3497.871315
-32.0,50,3503.899274
-9.0,50,3508.740732
-50.0,50,3513.836328
-50.0,50,3518.30711
0.0,50,3522.678544
-13.0,50,3527.587661
-50.0,50,3528.06268
-50.0,50,3528.62432
-48.0,50,3529.090435
-50.0,50,3529.48637
-46.0,50,3529.941637
-50.0,50,3530.444403
-50.0,50,3530.86097
-50.0,50,3531.294058
-50.0,50,3531.765616
-50.0,50,3532.171865
-50.0,50,3536.175488
-50.0,50,3540.574714
-50.0,50,3545.71181
-29.0,50,3550.200257
-50.0,50,3554.840485
-50.0,50,3559.366382
-50.0,50,3563.977247
0.0,50,3568.404503
-50.0,50,3572.821313
-50.0,50,3577.228501
-50.0,50,3581.666412
-12.0,50,3585.66367
-50.0,50,3590.245779
-50.0,50,3594.553326
-50.0,50,3599.283103
-50.0,50,3607.169786
-50.0,50,3612.670187
-50.0,50,3618.379483
-48.0,50,3623.670416
-50.0,50,3628.349867
-27.0,50,3632.834652
-49.0,50,3637.412832
-39.0,50,3641.811402
-15.0,50,3646.783131
-50.0,50,3651.18304
-50.0,50,3655.87082
-50.0,50,3660.125541
-46.0,50,3664.210624
-50.0,50,3668.861768
-20.0,50,3673.865151
-50.0,50,3679.229263
-50.0,50,3683.646784
-50.0,50,3688.132844
-50.0,50,3692.767879
-50.0,50,3697.422759
-50.0,50,3701.72457
-50.0,50,3706.340855
-50.0,50,3710.832674
-50.0,50,3715.421767
-50.0,50,3720.670667
-50.0,50,3726.569488
-50.0,50,3731.075772
-50.0,50,3735.657141
-50.0,50,3740.200193
-50.0,50,3744.70302
-50.0,50,3749.125513
-50.0,50,3753.629778
-41.0,50,3757.965709
-50.0,50,3762.306235
-50.0,50,3766.848465
-50.0,50,3767.265666
-9.0,50,3767.725025
-50.0,50,3768.131438
-50.0,50,3768.547743
-50.0,50,3768.901983
-50.0,50,3769.335425
-50.0,50,3769.772097
-50.0,50,3770.243775
-50.0,50,3770.641086
-50.0,50,3771.373443
-50.0,50,3775.844046
-36.0,50,3781.025453
-12.0,50,3785.889517
-50.0,50,3790.297585
-50.0,50,3794.673854
-50.0,50,3799.334489
-50.0,50,3803.727283
-50.0,50,3808.14554
-50.0,50,3813.551259
-50.0,50,3818.49076
-50.0,50,3822.955654
-12.0,50,3827.891092
-50.0,50,3832.792236
-50.0,50,3837.518306
-50.0,50,3841.884375
-50.0,50,3847.435106
-50.0,50,3852.698097
-49.0,50,3857.610741
-50.0,50,3862.102482
-50.0,50,3866.746125
-47.0,50,3871.769706
-44.0,50,3876.826626
-49.0,50,3881.728852
-46.0,50,3886.320967
-50.0,50,3891.024903
-50.0,50,3895.553317
-50.0,50,3900.037971
-37.0,50,3904.547101
-50.0,50,3909.057599
-50.0,50,3913.469378
-30.0,50,3917.977203
-50.0,50,3922.258391
-50.0,50,3926.685514
-50.0,50,3930.819754
-50.0,50,3935.151157
-50.0,50,3939.283177
-50.0,50,3943.529376
-50.0,50,3948.130479
-50.0,50,3952.421591
-40.0,50,3956.56531
-50.0,50,3961.023926
-50.0,50,3965.409184
-44.0,50,3969.907699
-50.0,50,3974.525658
-50.0,50,3979.251804
-50.0,50,3983.731449
-50.0,50,3988.09721
-50.0,50,3992.450045
-50.0,50,3996.845384
-47.0,50,4001.07377
-50.0,50,4001.450812
-27.0,50,4001.962412
-50.0,50,4002.324731
-50.0,50,4002.741354
-50.0,50,4003.105813
-15.0,50,4003.476744
-50.0,50,4003.885798
-14.0,50,4004.371209
-50.0,50,4004.742215
-50.0,50,4005.676846
-27.0,50,4010.263393
-48.0,50,4014.615457
-50.0,50,4018.941048
0.0,50,4023.38121
-50.0,50,4027.960876
-22.0,50,4032.468836
-50.0,50,4036.787363
-50.0,50,4041.173797
-50.0,50,4045.855724
-47.0,50,4050.128276
-50.0,50,4054.51163
-21.0,50,4058.697758
-42.0,50,4063.217609
-49.0,50,4068.200974
-31.0,50,4072.35078
-50.0,50,4076.472752
-47.0,50,4080.846826
-50.0,50,4085.682817
-50.0,50,4089.985507
-47.0,50,4094.069098
-50.0,50,4098.053443
-48.0,50,4102.647867
-9.0,50,4106.951902
-9.0,50,4111.324217
-50.0,50,4115.606755
-11.0,50,4119.946489
-50.0,50,4123.889006
-48.0,50,4127.944423
-48.0,50,4132.349154
-50.0,50,4136.647836
-46.0,50,4141.289963
-35.0,50,4145.695113
-21.0,50,4150.646447
-50.0,50,4154.935608
-50.0,50,4159.292262
-50.0,50,4164.683235
-16.0,50,4168.921922
-42.0,50,4173.601813
-19.0,50,4178.021598
-50.0,50,4182.345144
-23.0,50,4186.954258
-48.0,50,4191.379402
-11.0,50,4196.073782
-50.0,50,4200.30084
-12.0,50,4204.867924
-22.0,50,4209.357736
-50.0,50,4213.683213
-50.0,50,4218.31124
-50.0,50,4222.91422
-50.0,50,4227.244809
-50.0,50,4227.62251
-50.0,50,4228.013608
-50.0,50,4228.441474
-19.0,50,4228.834203
-50.0,50,4229.207185
-8.0,50,4229.591013
-46.0,50,4229.982008
0.0,50,4230.359966
-50.0,50,4230.745413
-49.0,50,4231.782328
-50.0,50,4236.210418
0.0,50,4240.390358
-50.0,50,4244.793463
-50.0,50,4248.953082
-50.0,50,4253.455023
-50.0,50,4257.867239
-50.0,50,4262.211715
-50.0,50,4266.527684
-50.0,50,4270.811037
-19.0,50,4274.674453
-50.0,50,4278.931362
-50.0,50,4283.010838
-50.0,50,4287.242333
-50.0,50,4291.11387
-50.0,50,4295.203043
-50.0,50,4299.35444
-50.0,50,4303.509583
-50.0,50,4307.806443
-50.0,50,4311.970154
-50.0,50,4316.326665
-50.0,50,4320.16392
-15.0,50,4324.427811
-50.0,50,4328.778493
-50.0,50,4333.150191
-48.0,50,4337.523495
-29.0,50,4341.379076
-19.0,50,4345.602031
-50.0,50,4349.500953
-30.0,50,4353.716295
-47.0,50,4357.904512
-50.0,50,4362.166324
-47.0,50,4366.157887
-50.0,50,4370.362745
-50.0,50,4374.481964
-50.0,50,4378.645249
-50.0,50,4382.77963
-50.0,50,4387.173529
-15.0,50,4391.235843
-18.0,50,4395.599544
-50.0,50,4400.652948
-50.0,50,4404.818926
-50.0,50,4409.175709
-50.0,50,4413.309576
-50.0,50,4417.497804
-50.0,50,4421.49006
-50.0,50,4425.744577
-47.0,50,4429.972047
-50.0,50,4434.864127
-50.0,50,4440.061743
-7.0,50,4444.297116
-50.0,50,4444.690182
-50.0,50,4445.196241
-25.0,50,4445.60515
-15.0,50,4446.026773
-50.0,50,4446.547613
-50.0,50,4446.932066
-50.0,50,4447.386542
-50.0,50,4447.775425
-49.0,50,4448.17963
-50.0,50,4448.758202
-30.0,50,4454.347737
-50.0,50,4460.540056
-50.0,50,4464.937755
-50.0,50,4469.354978
-50.0,50,4473.709528
-49.0,50,4478.009172
-50.0,50,4482.27638
0.0,50,4486.743076
-12.0,50,4491.064778
-50.0,50,4495.244143
0.0,50,4499.86588
