# {"t_start": 1618171197.1027122, "env_id": "PandaPickAndPlace-v0"} 
r,l,t
-50.0,50,1026.63337
-50.0,50,1034.508389
-50.0,50,1043.679172
-50.0,50,1050.791915
-50.0,50,1056.661352
-50.0,50,1061.947084
-50.0,50,1067.593705
-50.0,50,1073.593017
-50.0,50,1079.53081
-50.0,50,1085.081175
-50.0,50,1091.047936
-50.0,50,1096.56698
-50.0,50,1102.541838
-50.0,50,1108.169975
-50.0,50,1113.609101
-50.0,50,1118.763423
-50.0,50,1123.810678
-50.0,50,1129.224229
-50.0,50,1134.661127
-50.0,50,1140.309141
-50.0,50,1145.551434
-50.0,50,1150.897032
-50.0,50,1151.32249
-50.0,50,1151.823262
-50.0,50,1152.279725
-50.0,50,1152.82952
-50.0,50,1153.272841
-50.0,50,1153.788281
-50.0,50,1154.272094
-50.0,50,1154.746166
-50.0,50,1155.179269
-50.0,50,1155.872571
-29.0,50,1161.374244
-50.0,50,1166.893299
-50.0,50,1172.20593
-50.0,50,1177.173689
-50.0,50,1182.481321
-50.0,50,1187.597762
-50.0,50,1192.904454
-50.0,50,1198.387789
-50.0,50,1203.561015
-50.0,50,1208.638818
-50.0,50,1213.908333
-50.0,50,1219.386197
-50.0,50,1224.68038
-50.0,50,1230.143538
-50.0,50,1235.434696
-50.0,50,1240.856125
-50.0,50,1245.85455
-50.0,50,1251.141591
-50.0,50,1256.580392
-50.0,50,1262.296474
-50.0,50,1268.500386
-50.0,50,1273.946611
-50.0,50,1279.178508
-50.0,50,1284.460253
-50.0,50,1289.998579
-50.0,50,1295.337672
-50.0,50,1300.879752
-50.0,50,1306.019368
-50.0,50,1310.939886
-50.0,50,1316.358793
-50.0,50,1321.875877
-50.0,50,1327.390198
-50.0,50,1332.858544
-50.0,50,1338.258696
-50.0,50,1343.819371
-50.0,50,1349.096125
-50.0,50,1354.274267
-50.0,50,1359.817051
-50.0,50,1365.347167
-50.0,50,1370.858954
-50.0,50,1377.571401
-50.0,50,1383.249626
-50.0,50,1388.94701
-50.0,50,1394.477915
-50.0,50,1400.002265
-50.0,50,1405.630293
-50.0,50,1411.217498
-50.0,50,1416.796701
-50.0,50,1422.198823
-50.0,50,1427.693849
-50.0,50,1428.258866
-50.0,50,1428.777223
-23.0,50,1429.376297
-50.0,50,1429.888963
-50.0,50,1430.377694
-50.0,50,1430.879577
-50.0,50,1431.337861
-50.0,50,1431.949138
-50.0,50,1432.294432
-50.0,50,1433.01707
-50.0,50,1438.583142
-50.0,50,1444.105886
-50.0,50,1449.607356
-50.0,50,1454.985806
-50.0,50,1460.411818
-50.0,50,1465.832212
-38.0,50,1470.954088
-50.0,50,1476.486543
-50.0,50,1481.440065
-50.0,50,1486.827257
-50.0,50,1492.050425
-50.0,50,1497.701587
0.0,50,1502.963609
-50.0,50,1508.265796
-50.0,50,1513.730265
-50.0,50,1519.050139
-50.0,50,1524.465396
-50.0,50,1529.892303
-50.0,50,1535.373917
-50.0,50,1540.861444
-50.0,50,1545.977194
-50.0,50,1551.412491
-50.0,50,1556.949336
-50.0,50,1562.564993
-50.0,50,1568.280904
-50.0,50,1573.63791
-50.0,50,1579.014027
-50.0,50,1584.025204
-50.0,50,1589.422143
-50.0,50,1594.936823
-50.0,50,1600.487552
-50.0,50,1605.917105
-50.0,50,1611.456639
-50.0,50,1616.890998
-50.0,50,1622.229326
-9.0,50,1627.677558
-50.0,50,1632.869743
-50.0,50,1638.431731
-50.0,50,1644.191497
-50.0,50,1649.443984
-50.0,50,1654.48735
-50.0,50,1659.968709
-50.0,50,1665.504448
-48.0,50,1670.637512
-50.0,50,1676.338413
-50.0,50,1681.813587
-50.0,50,1687.288204
-50.0,50,1693.301764
-50.0,50,1699.938259
-50.0,50,1705.89544
-50.0,50,1706.394256
-50.0,50,1706.928666
-50.0,50,1707.399376
-50.0,50,1707.879216
-50.0,50,1708.360611
-50.0,50,1708.879603
-50.0,50,1709.453131
-50.0,50,1709.937598
-50.0,50,1710.417997
-50.0,50,1711.000703
-50.0,50,1716.113719
-50.0,50,1721.065963
-50.0,50,1726.273171
-50.0,50,1731.120755
-50.0,50,1736.31097
-50.0,50,1742.408693
-50.0,50,1748.283268
-50.0,50,1754.396201
-50.0,50,1760.361773
-50.0,50,1765.881753
-50.0,50,1771.644882
-50.0,50,1777.206958
-50.0,50,1783.195338
-50.0,50,1788.739886
-50.0,50,1794.376279
-50.0,50,1799.66611
-50.0,50,1805.12645
-50.0,50,1810.582203
-50.0,50,1816.022033
-50.0,50,1821.437097
-50.0,50,1826.88688
0.0,50,1832.176735
-50.0,50,1837.835047
-50.0,50,1843.377795
-50.0,50,1848.816782
-50.0,50,1853.83408
-50.0,50,1858.814515
-50.0,50,1864.154506
-50.0,50,1869.347675
-50.0,50,1874.943573
-50.0,50,1880.288631
-50.0,50,1885.552594
-50.0,50,1891.075323
-50.0,50,1896.219167
-50.0,50,1901.930867
-50.0,50,1907.163823
-50.0,50,1912.257
-27.0,50,1917.717598
-50.0,50,1922.876101
-50.0,50,1928.321901
-50.0,50,1933.932705
-50.0,50,1939.597094
-50.0,50,1944.66704
-50.0,50,1949.816546
0.0,50,1955.271996
-50.0,50,1961.029141
-50.0,50,1966.909058
-50.0,50,1972.108885
-50.0,50,1977.768378
-50.0,50,1983.172828
-50.0,50,1983.659819
-50.0,50,1984.148946
-34.0,50,1984.701738
-36.0,50,1985.252181
0.0,50,1985.758931
-50.0,50,1986.215036
-50.0,50,1986.664685
-50.0,50,1987.189626
-40.0,50,1987.798143
-44.0,50,1988.324182
-50.0,50,1993.87165
-50.0,50,1999.190904
-50.0,50,2004.676974
-50.0,50,2010.066298
-50.0,50,2015.382055
-50.0,50,2020.255865
-50.0,50,2025.838221
-50.0,50,2030.997872
-50.0,50,2036.43966
-50.0,50,2041.45767
-50.0,50,2046.675314
0.0,50,2052.005549
-46.0,50,2057.549075
0.0,50,2062.634419
-50.0,50,2068.29008
-50.0,50,2076.789188
-50.0,50,2081.296445
-50.0,50,2085.869982
-50.0,50,2090.195791
-50.0,50,2094.459575
-50.0,50,2098.853282
-50.0,50,2102.578259
-48.0,50,2106.900819
-50.0,50,2111.242166
-50.0,50,2115.760905
-50.0,50,2121.194419
-50.0,50,2126.196108
-50.0,50,2130.792447
-50.0,50,2134.80623
-50.0,50,2139.135339
-50.0,50,2143.449124
-50.0,50,2147.831172
-50.0,50,2152.123314
-50.0,50,2156.676706
-50.0,50,2161.110963
-50.0,50,2165.407252
-50.0,50,2169.953893
-50.0,50,2174.830297
-39.0,50,2179.301444
0.0,50,2184.042379
-50.0,50,2188.601603
-50.0,50,2193.036691
-50.0,50,2197.380982
-50.0,50,2201.801906
-50.0,50,2206.158377
-50.0,50,2210.569463
-50.0,50,2214.754396
-50.0,50,2219.179134
-50.0,50,2223.582529
-50.0,50,2228.207335
-50.0,50,2228.619215
-50.0,50,2229.044062
-50.0,50,2229.430448
-50.0,50,2229.831329
-50.0,50,2230.22225
-50.0,50,2230.613248
-50.0,50,2231.051749
-50.0,50,2231.480766
-50.0,50,2231.874806
-50.0,50,2232.746941
-50.0,50,2236.968844
0.0,50,2241.367638
-50.0,50,2245.799107
-50.0,50,2250.250427
-50.0,50,2254.984332
-50.0,50,2261.179406
-50.0,50,2266.995972
-50.0,50,2272.608608
-50.0,50,2278.421237
-50.0,50,2284.129615
-50.0,50,2289.81206
-50.0,50,2295.770452
-50.0,50,2301.698257
-45.0,50,2307.425193
-50.0,50,2313.394954
0.0,50,2319.146882
-50.0,50,2325.344091
-50.0,50,2330.25691
-50.0,50,2334.944189
-50.0,50,2339.709511
-50.0,50,2344.431355
-49.0,50,2348.567215
-50.0,50,2353.102543
-49.0,50,2356.94267
-50.0,50,2361.500894
-50.0,50,2366.350968
-50.0,50,2370.697634
-50.0,50,2375.218683
-50.0,50,2379.704144
-50.0,50,2383.798788
-50.0,50,2387.936238
-50.0,50,2392.394245
-50.0,50,2396.806032
-50.0,50,2401.131209
-50.0,50,2405.307608
-50.0,50,2409.406786
-50.0,50,2413.477461
-50.0,50,2417.70253
-50.0,50,2421.675079
-50.0,50,2426.00592
-50.0,50,2430.067916
-50.0,50,2434.189071
-50.0,50,2437.983261
-50.0,50,2442.169121
-50.0,50,2446.280111
-50.0,50,2450.435374
-50.0,50,2454.779107
-50.0,50,2459.379302
-50.0,50,2465.288937
-50.0,50,2471.222839
-50.0,50,2471.722708
-50.0,50,2472.51657
-50.0,50,2473.027835
-50.0,50,2473.539299
-50.0,50,2474.033156
-50.0,50,2474.573086
-50.0,50,2475.094219
-50.0,50,2475.795545
-50.0,50,2476.469605
-50.0,50,2477.108394
-50.0,50,2482.857926
-50.0,50,2488.578315
-50.0,50,2493.881391
-24.0,50,2499.882763
-50.0,50,2505.944271
-50.0,50,2511.789497
-9.0,50,2517.301006
-50.0,50,2522.806447
-50.0,50,2528.447396
-50.0,50,2533.945622
-50.0,50,2539.337974
-50.0,50,2545.363133
-46.0,50,2552.344888
-50.0,50,2559.360893
-48.0,50,2567.458134
-50.0,50,2576.362619
-50.0,50,2583.356704
-50.0,50,2590.029608
-50.0,50,2597.009883
-50.0,50,2605.613054
-50.0,50,2612.707987
-50.0,50,2619.586637
-50.0,50,2626.490206
-50.0,50,2632.546199
-50.0,50,2638.742045
-48.0,50,2644.65237
-49.0,50,2651.229185
-50.0,50,2656.687004
-30.0,50,2661.46348
-50.0,50,2666.009753
-50.0,50,2670.568199
-50.0,50,2674.782275
-50.0,50,2679.406688
0.0,50,2683.70919
-50.0,50,2688.082526
-50.0,50,2692.347105
-50.0,50,2696.887965
-30.0,50,2701.288261
-50.0,50,2705.704018
-50.0,50,2709.987524
-37.0,50,2714.621907
-36.0,50,2718.938025
-50.0,50,2723.12929
-50.0,50,2727.510092
-50.0,50,2731.795606
-50.0,50,2735.96612
-50.0,50,2740.599242
-50.0,50,2746.888103
-25.0,50,2751.97467
-45.0,50,2755.963046
-50.0,50,2756.449496
0.0,50,2756.854264
-50.0,50,2757.259461
-50.0,50,2757.646153
-38.0,50,2758.12197
-50.0,50,2758.674997
-50.0,50,2759.063999
-50.0,50,2759.642012
-50.0,50,2760.092201
-50.0,50,2760.507524
-50.0,50,2764.702308
-50.0,50,2768.568261
-50.0,50,2772.822763
-50.0,50,2777.166266
-50.0,50,2781.559455
-50.0,50,2785.740786
-50.0,50,2790.233735
-50.0,50,2794.501246
-50.0,50,2798.899496
-50.0,50,2803.243015
-50.0,50,2807.546565
-50.0,50,2811.852353
-50.0,50,2816.155534
-50.0,50,2820.521413
-50.0,50,2824.40708
-50.0,50,2828.487364
-13.0,50,2832.369655
0.0,50,2836.555301
-50.0,50,2840.91927
-13.0,50,2845.275255
-46.0,50,2849.71756
0.0,50,2853.80448
-50.0,50,2857.867442
-50.0,50,2861.978439
-50.0,50,2866.307724
-50.0,50,2870.845647
-50.0,50,2875.089315
-50.0,50,2879.934605
-50.0,50,2884.434454
-50.0,50,2888.222276
-50.0,50,2894.022772
-50.0,50,2900.679024
0.0,50,2905.519469
-50.0,50,2910.937268
-50.0,50,2915.356264
-11.0,50,2919.859198
-50.0,50,2925.868138
-50.0,50,2930.063189
-19.0,50,2934.314472
-50.0,50,2938.660732
-50.0,50,2943.068153
-30.0,50,2947.358907
-50.0,50,2951.743927
-50.0,50,2956.002549
-50.0,50,2960.441141
-50.0,50,2964.620351
-50.0,50,2969.032799
-20.0,50,2973.546231
-50.0,50,2977.81901
-50.0,50,2981.985163
0.0,50,2982.330734
-50.0,50,2982.757653
-50.0,50,2983.256621
-50.0,50,2983.716703
-50.0,50,2984.267709
-50.0,50,2984.765366
-21.0,50,2985.337785
-50.0,50,2985.832807
-50.0,50,2986.228698
-50.0,50,2987.06337
-50.0,50,2991.31317
-50.0,50,2995.358647
-50.0,50,2999.413342
-50.0,50,3003.662538
-50.0,50,3007.890233
-50.0,50,3011.902924
-50.0,50,3016.239339
-50.0,50,3022.532084
-50.0,50,3028.231266
-50.0,50,3034.230444
-50.0,50,3040.144154
-50.0,50,3045.64412
-50.0,50,3051.380247
-50.0,50,3057.446538
-50.0,50,3063.640515
-50.0,50,3070.233502
-50.0,50,3075.707051
-50.0,50,3081.269542
-49.0,50,3086.721689
-50.0,50,3092.530363
-39.0,50,3098.115455
-50.0,50,3103.687177
-50.0,50,3109.190612
-50.0,50,3114.534128
-50.0,50,3120.099202
-46.0,50,3125.848881
-50.0,50,3131.299509
-50.0,50,3136.642476
-50.0,50,3142.165876
-50.0,50,3147.339923
-42.0,50,3152.834951
-50.0,50,3158.539181
-50.0,50,3163.812885
-36.0,50,3169.012556
-20.0,50,3174.21481
-50.0,50,3180.183013
-50.0,50,3185.675239
-50.0,50,3191.09948
-50.0,50,3196.752195
-41.0,50,3202.166179
-50.0,50,3207.29282
-50.0,50,3212.637382
-39.0,50,3217.961
-50.0,50,3223.397451
-50.0,50,3228.928373
-50.0,50,3234.354948
-50.0,50,3239.8645
-50.0,50,3245.214976
-50.0,50,3250.718866
-50.0,50,3256.340742
-50.0,50,3256.882034
-49.0,50,3257.451585
-48.0,50,3258.061099
-19.0,50,3258.580644
-50.0,50,3259.101778
-50.0,50,3259.562632
-50.0,50,3260.076656
-17.0,50,3260.70647
-19.0,50,3261.163822
-46.0,50,3261.918702
-50.0,50,3267.310031
-50.0,50,3274.40586
-50.0,50,3280.332736
-50.0,50,3285.585726
-16.0,50,3290.964133
-50.0,50,3296.417206
-50.0,50,3301.839061
-50.0,50,3307.626974
-50.0,50,3313.254153
-50.0,50,3318.976019
-50.0,50,3324.348217
-50.0,50,3329.764283
-50.0,50,3335.356997
-50.0,50,3340.954283
-50.0,50,3346.059109
-37.0,50,3351.688486
-50.0,50,3357.392595
-50.0,50,3362.69857
-48.0,50,3368.236095
-36.0,50,3373.338786
-50.0,50,3378.908885
-50.0,50,3384.446534
-50.0,50,3390.193339
-50.0,50,3395.923599
-48.0,50,3401.72355
-50.0,50,3407.278324
-50.0,50,3413.564844
-50.0,50,3419.138698
-50.0,50,3424.731507
-50.0,50,3430.368842
-50.0,50,3435.853174
-50.0,50,3441.362705
0.0,50,3446.725975
-50.0,50,3451.532576
-15.0,50,3455.986282
0.0,50,3460.392728
0.0,50,3464.7105
-50.0,50,3468.892829
-50.0,50,3473.273087
-50.0,50,3477.673842
-50.0,50,3482.148758
-40.0,50,3487.244455
-50.0,50,3492.52954
-50.0,50,3498.09017
0.0,50,3504.087893
-47.0,50,3508.950247
-43.0,50,3514.110177
-50.0,50,3518.483483
-50.0,50,3522.931351
-50.0,50,3527.859465
-50.0,50,3528.199247
-50.0,50,3528.657427
-50.0,50,3529.162833
-15.0,50,3529.676691
-50.0,50,3530.201646
-50.0,50,3530.770411
-50.0,50,3531.176086
-8.0,50,3531.72538
-50.0,50,3532.010696
-50.0,50,3532.395581
-50.0,50,3536.507526
-18.0,50,3540.858874
-50.0,50,3545.923517
-50.0,50,3550.519029
-50.0,50,3555.078399
-12.0,50,3559.627166
-50.0,50,3564.265001
-50.0,50,3568.697989
-50.0,50,3573.054381
-50.0,50,3577.478207
-50.0,50,3581.933537
-50.0,50,3585.863573
-50.0,50,3590.511493
-50.0,50,3594.837745
-50.0,50,3599.523324
-50.0,50,3607.502953
-50.0,50,3612.886246
-46.0,50,3618.610723
-50.0,50,3623.909641
-50.0,50,3628.56953
-50.0,50,3633.095608
-50.0,50,3637.601758
-50.0,50,3642.097461
-21.0,50,3647.028874
-50.0,50,3651.453151
-50.0,50,3656.113754
-41.0,50,3660.330437
-46.0,50,3664.439408
-50.0,50,3669.119009
-50.0,50,3674.082459
-11.0,50,3679.434319
-50.0,50,3683.868889
-48.0,50,3688.466192
-50.0,50,3693.044188
-50.0,50,3697.707575
-50.0,50,3702.032983
-21.0,50,3706.625305
-47.0,50,3711.105924
-50.0,50,3715.693337
-50.0,50,3720.89264
-9.0,50,3726.816575
-50.0,50,3731.374137
-50.0,50,3735.88168
-50.0,50,3740.49449
-32.0,50,3744.930644
-50.0,50,3749.385428
-50.0,50,3753.849453
-50.0,50,3758.180909
-19.0,50,3762.498436
-10.0,50,3767.029759
-50.0,50,3767.381288
0.0,50,3767.765764
-50.0,50,3768.148347
-50.0,50,3768.520483
-50.0,50,3768.90999
-50.0,50,3769.262467
-50.0,50,3769.64351
-31.0,50,3770.056805
-50.0,50,3770.491461
-50.0,50,3771.539502
-47.0,50,3776.093502
-50.0,50,3781.25823
-50.0,50,3786.100178
-50.0,50,3790.549067
-50.0,50,3794.903599
-15.0,50,3799.614255
-31.0,50,3803.90537
-16.0,50,3808.39476
-50.0,50,3813.843597
-50.0,50,3818.781472
-50.0,50,3823.127673
-50.0,50,3828.104455
-50.0,50,3833.075116
-16.0,50,3837.736323
-50.0,50,3842.190773
-50.0,50,3847.656548
-50.0,50,3852.958261
-16.0,50,3857.868164
-34.0,50,3862.310554
0.0,50,3866.971879
-50.0,50,3871.968331
-50.0,50,3877.045652
-50.0,50,3881.916204
-50.0,50,3886.642664
-50.0,50,3891.345286
-50.0,50,3895.807178
-50.0,50,3900.291646
-49.0,50,3904.792463
-50.0,50,3909.36771
-50.0,50,3913.720778
-50.0,50,3918.272408
-50.0,50,3922.525683
-49.0,50,3926.916971
-50.0,50,3931.001712
0.0,50,3935.317811
-50.0,50,3939.511903
-50.0,50,3943.804783
-48.0,50,3948.283912
-41.0,50,3952.611978
-50.0,50,3956.819983
-50.0,50,3961.252441
-50.0,50,3965.64315
-50.0,50,3970.118989
-50.0,50,3974.737838
-50.0,50,3979.502721
-48.0,50,3983.920848
-50.0,50,3988.306882
-50.0,50,3992.672124
-49.0,50,3997.093293
-50.0,50,4001.302148
-50.0,50,4001.697104
-50.0,50,4002.204776
-50.0,50,4002.658669
-50.0,50,4003.024897
-50.0,50,4003.540485
-50.0,50,4003.933914
-30.0,50,4004.335917
-48.0,50,4004.690966
-50.0,50,4005.126692
-18.0,50,4005.946537
-50.0,50,4010.474801
-8.0,50,4014.836427
-50.0,50,4019.228808
-43.0,50,4023.628988
-50.0,50,4028.174687
-50.0,50,4032.704831
-42.0,50,4037.012313
-48.0,50,4041.404327
-50.0,50,4046.040691
-50.0,50,4050.355976
-50.0,50,4054.708128
-49.0,50,4058.99132
-50.0,50,4063.47354
-50.0,50,4068.466351
-46.0,50,4072.640393
-50.0,50,4076.671472
-50.0,50,4081.186325
-50.0,50,4085.890489
-50.0,50,4090.256661
-50.0,50,4094.333856
-21.0,50,4098.285159
-46.0,50,4102.919192
-47.0,50,4107.256176
-50.0,50,4111.517975
-50.0,50,4115.774373
-16.0,50,4120.210884
-50.0,50,4124.099967
-45.0,50,4128.188256
-50.0,50,4132.574522
-50.0,50,4136.935615
-38.0,50,4141.538979
-50.0,50,4145.870068
-31.0,50,4150.906869
-41.0,50,4155.173947
-50.0,50,4159.505747
-50.0,50,4164.858732
-21.0,50,4169.129194
-50.0,50,4173.844057
0.0,50,4178.255441
-50.0,50,4182.575852
-50.0,50,4187.113242
-50.0,50,4191.639979
-50.0,50,4196.233324
-10.0,50,4200.546178
-45.0,50,4205.047342
-49.0,50,4209.599891
-50.0,50,4213.890374
-43.0,50,4218.594909
-50.0,50,4223.034179
-45.0,50,4227.592276
-50.0,50,4227.993
-50.0,50,4228.385737
-50.0,50,4228.876247
0.0,50,4229.256227
-50.0,50,4229.718085
-50.0,50,4230.09923
-46.0,50,4230.571841
-50.0,50,4230.997958
-50.0,50,4231.368145
-50.0,50,4232.097939
-9.0,50,4236.486046
-50.0,50,4240.668186
-47.0,50,4245.045959
0.0,50,4249.206557
-19.0,50,4253.639257
-50.0,50,4258.13221
-33.0,50,4262.485535
-50.0,50,4266.763255
-50.0,50,4271.067901
-50.0,50,4274.904826
-9.0,50,4279.182872
-48.0,50,4283.194512
0.0,50,4287.566082
-16.0,50,4291.440476
-48.0,50,4295.402639
-31.0,50,4299.589452
-15.0,50,4303.702076
-48.0,50,4308.059616
-50.0,50,4312.182274
-50.0,50,4316.542394
-48.0,50,4320.359339
-50.0,50,4324.654899
-50.0,50,4328.983673
-50.0,50,4333.39965
-50.0,50,4337.758446
-50.0,50,4341.589798
-50.0,50,4345.813629
-47.0,50,4349.758678
-50.0,50,4353.974199
-28.0,50,4358.146364
-47.0,50,4362.432898
-50.0,50,4366.359744
-50.0,50,4370.66986
-50.0,50,4374.783406
-29.0,50,4378.950283
-50.0,50,4383.051282
-47.0,50,4387.434939
-50.0,50,4391.441562
-32.0,50,4395.778284
-50.0,50,4400.983924
-50.0,50,4405.03747
-39.0,50,4409.438457
-50.0,50,4413.580927
-50.0,50,4417.712427
-50.0,50,4421.757216
-50.0,50,4425.994776
-13.0,50,4430.208864
-47.0,50,4435.183547
-50.0,50,4440.212494
-50.0,50,4444.555104
-50.0,50,4445.069004
-50.0,50,4445.602281
-50.0,50,4445.999183
0.0,50,4446.407819
-17.0,50,4446.887337
-50.0,50,4447.393756
-50.0,50,4447.825181
-18.0,50,4448.287098
0.0,50,4448.624187
-37.0,50,4449.067879
-50.0,50,4454.619962
-50.0,50,4460.761292
-50.0,50,4465.20311
-50.0,50,4469.62906
-19.0,50,4473.923932
-50.0,50,4478.199525
-50.0,50,4482.579486
-50.0,50,4486.981417
-50.0,50,4491.348866
-45.0,50,4495.574324
-50.0,50,4500.167802
-12.0,50,4504.260353
